license_number,business_name,status,address,city_state_zip,phone,bond_amount,classifications,expire_date,line_number,raw_text
20240129443,,,2348 THISTLE DOWN DR, THISTLE DOWN DR                               ROSEVILLE       ,920199 2348,,C36,,134,"20240129443   O   LC   W   MICROPURE                                          920199 2348 THISTLE DOWN DR                               ROSEVILLE        CA   95661   20250710                                        C36,"
20240129447,,,26442 MONTECITO LANE, MONTECITO LANE                               MISSION VIEJO   ,042112 2644,,C53,,135,"20240129447   O   CP   W   KEVIN J VOYTOVICH INC                             1042112 26442 MONTECITO LANE                               MISSION VIEJO    CA   92691   20250710                                        C53,"
20240129455,,,29404 W CAMINO AVE, W CAMINO AVE                                 SANTA NELLA     ,109349 2940,,C-8,,136,"20240129455   O   LC   W   NOSAJ CONCRETE LLC                                1109349 29404 W CAMINO AVE                                 SANTA NELLA      CA   95322   20250710                                        C-8,"
20240129456,,,2108 N ST ST, N ST STE N                                    SACRAMENTO      ,,,,,137,"20240129456   O   LC   W   CENTURY GARAGE DOOR REPAIR SERVICE LLC                  0 2108 N ST STE N                                    SACRAMENTO       CA   95816   20250710                                        D28,"
20240129457,,,12959 AETNA ST, AETNA ST                                     VAN NUYS        ,,,,,138,"20240129457   O   CP   W   BEST HOME RENOVATION INC                                0 12959 AETNA ST                                     VAN NUYS         CA   91401   20250710                                        B,"
20240129468,,,,ND AVE                                       SAN FRANCISCO   ,,,C-9,,139,"20240129468   O   SO   W   PHOENIX DRYWALL                                         0 543 42ND AVE                                       SAN FRANCISCO    CA   94121   20250710                                        B,C-9,"
20240129543,,,3444 RHODA AVE, RHODA AVE                                     OAKLAND         ,,,,,140,"20240129543   O   SO   W   KEN LUENG CONSTRUCTION                                  0 3444 RHODA AVE                                     OAKLAND          CA   94602   20250710                                        B,"
20240129545,,,2326 SIERRA MADRE CT UNIT F       RANCHO CORD, SIERRA MADRE CT UNIT F       RANCHO CORDOVA   ,,,C33,,141,"20240129545 O   CP   W   NEXT LEVEL PAINTING                                0 2326 SIERRA MADRE CT UNIT F       RANCHO CORDOVA    CA   95670   20250710                                       C33,"
20240129546,,,7745 MEGAN ANN WAY, MEGAN ANN WAY                ANTELOPE         ,,,C33,,142,"20240129546 O   CP   W   VLAD'S PAINTING SOLUTIONS                          0 7745 MEGAN ANN WAY                ANTELOPE          CA   95843   20250710                                       C33,"
20240129548,,,139 N GINA AVE, N GINA AVE                    EL CAJON         ,,,C10,,143,"20240129548 O   CP   W   SPEEDY ELECTRICAL INC                        1137409 139 N GINA AVE                    EL CAJON          CA   92019   20250710                                       C10,"
20240129584,,,3941 PARK DRIVE ST,        EL DORADO HILLS  ,719365 3941,,C33,,144,"20240129584 O   LC   W   BLACKWATER PAINTING LLC                       719365 3941 PARK DRIVE STE 20-371        EL DORADO HILLS   CA   95762   20250710                                       C33,"
20240129596,,,789 GREEN VALLEY RD,        WATSONVILLE      ,,,C13,,145,"20240129596 O   CP   W   C & C FENCING INC                                  0 789 GREEN VALLEY RD SPC 67        WATSONVILLE       CA   95076   20250710                                       C13,"
20240129597,,,4773 BROOKS ST, BROOKS ST UNIT D             MONTCLAIR        ,,,C36,,146,"20240129597 O   LC   W   PIPE TURBO LLC                                     0 4773 BROOKS ST UNIT D             MONTCLAIR         CA   91763   20250710                                       C36,"
20240129599,,,17600 CARTWRIGHT ROAD,    IRVINE           ,139114 1760,,C43,,147,"20240129599 O   LC   W   BELFOUR GUTTERS LLC                          1139114 17600 CARTWRIGHT ROAD UNIT 373    IRVINE            CA   92614   20250710                                       C43,"
20240129609,,,, SAFIRO                      MISSION VIEJO    ,,,C32,,148,"20240129609 O   SO   W   SQUIRES CONSTRUCTION SERVICES                      0 26978 SAFIRO                      MISSION VIEJO     CA   92691   20250710                                       A,B,C32,"
20240129618,,,7507 WIDGEON WAY, WIDGEON WAY                  FAIR OAKS        ,,,,,149,"20240129618 O   LC   W   ELITE DIRTWERX LLC                                 0 7507 WIDGEON WAY                  FAIR OAKS         CA   95628   20250710                                       A,"
20240129620,,,1118 N PLEASANT AVE, N PLEASANT AVE               FRESNO           ,,,C21,,150,"20240129620 O   CP   W   GS DEMO                                            0 1118 N PLEASANT AVE               FRESNO            CA   93728   20250710                                       C21,"
20240206973,,,3169 SHOFNER PL, SHOFNER PLACE                SAN JOSE         ,067286 3169,,,,151,"20240206973 S   SO   E   PHAM HENRY HIEN                              1067286 3169 SHOFNER PLACE                SAN JOSE          CA   95111   20250710 HENRY HIEN PHAM                 B     B,"
20240207030,,,20250710 RICARD,TH STREET               LOS ANGELES      ,045966 2337,,C33;C33,,152,"20240207030 R   CP   E   VAQUIS PAINTING INC                          1045966 2337 E 117TH STREET               LOS ANGELES       CA   90059   20250710 RICARDO PEREZ VAQUIS            C33   C33,"
20240207862,,,7121 PINE VIEW DR, PINE VIEW DRIVE              FOLSOM           ,065561 7121,,,,153,"20240207862 R   CP   W   RECREATION PROJECT BUILDERS                  1065561 7121 PINE VIEW DRIVE              FOLSOM            CA   95630   20250710                                       B,D34,D12,"
20240208149,,,1564 FRANQUETTE DR, FRANQUETTE DRIVE             YUBA CITY        ,065527 1564,,C21,,154,"20240208149 R   CP   W   CERTIFIED PRO RESTORATIONS INC               1065527 1564 FRANQUETTE DRIVE             YUBA CITY         CA   95991   20250710                                       B,C21,"
20240208600,,,106 TAPPAN LN, TAPPAN LN                     ORINDA           ,,,C36;C36,,155,"20240208600 S   CP   E   BALANZ INC                                    976726 106 TAPPAN LN                     ORINDA            CA   94563   20250710 FREDERICK WING CHEUNG SIU       C36   C36,"
20240208651,,,3271 BORON AVE, BORON AVENUE                 SANTA ROSA       ,069207 3271,,,,156,"20240208651 S   SO   W   SOLA DE VEGA LANDSCAPING                     1069207 3271 BORON AVENUE                 SANTA ROSA        CA   95407   20250710                                       D41,"
20240208652,,,10909 JUNIPER HILLS RD, JUNIPER HILLS RD            LITTLEROCK       ,138686 1090,,C10;C10,,157,"20240208652 S   CP   E   IMRU CONSTRUCTION INC                        1138686 10909 JUNIPER HILLS RD            LITTLEROCK        CA   93543   20250710 RUSLAN SMATOV                   C10   C10,"
20240208655,,,1632 INTERNATIONAL BLVD, INTERNATIONAL BLVD           OAKLAND          ,076525 1632,,,,158,"20240208655 S   CP   E   DE LE FLOORS INC                             1076525 1632 INTERNATIONAL BLVD           OAKLAND           CA   94606   20250710 MICHAEL PHAM                    B     B,"
20240208722,,,301 SOUTH BROADWAY, SOUTH BROADWAY                TURLOCK          ,,,,,159,"20240208722 S   CP   W   P & F METALS                                  429675 301 SOUTH BROADWAY                TURLOCK           CA   95380   20250710                                       B,"
20240208784,,,18432 OXNARD ST ST,           TARZANA          ,056351 1843,,C39,,160,"20240208784 R   CP   W   L S REMODELING                               1056351 18432 OXNARD ST STE 212           TARZANA           CA   91356   20250710                                       C39,"
20240208785,,,16255 VENTURA BLVD,      ENCINO           ,097256 1625,,,,161,"20240208785 S   CP   W   DAVID STAR ROOFING INC                       1097256 16255 VENTURA BLVD UNIT 1110      ENCINO            CA   91436   20250710                                       B,"
20240208788,,,21296 RUMFORD DR, RUMFORD DR                  CUPERTINO        ,130368 2129,,,,162,"20240208788 R   CP   W   SHIVA CONSTRUCTIONS                          1130368 21296 RUMFORD DR                  CUPERTINO         CA   95014   20250710                                       B,"
20240208789,,,1 DEGREE CONSTRUCT,        STUDIO CITY      ,075129 1310,,,,163,"20240208789 R   CP   E   1 DEGREE CONSTRUCTION INC                    1075129 13107 VENTURA BLVD STE 206        STUDIO CITY       CA   91604   20250710 THAI SHAVTHAI DAVE SHANI GAON   B     B,"
20240208793,,,7850 WHITE LANE,             BAKERSFIELD      ,984448 7850,,C39,,164,"20240208793 S   CP   W   WHITE STONE PAINTERS                          984448 7850 WHITE LANE #E283             BAKERSFIELD       CA   93309   20250710                                       C39,"
20240208797,,,4030 WELL TECH WAY, WELL TECH WAY                BAKERSFIELD      ,013585 4030,,C10;C10,,165,"20240208797 S   CP   E   OWENS/MAURER CONSTRUCTION INC                1013585 4030 WELL TECH WAY                BAKERSFIELD       CA   93308   20250710 JASON JAMES MAURER              C10   C10,"
20240208799,,,10067 NORTE MESA DR, NORTE MESA DR               SPRING VALLEY    ,924234 1006,,B-2;B-2,,166,"20240208799 S   SO   E   L C S PAINTING                                924234 10067 NORTE MESA DR               SPRING VALLEY     CA   91977   20250710 LUIS CARLOS SILVA               B-2   B-2,"
20240208801,,,19852 SANDPIPER PL,        NEWHALL          ,110369 1985,,C51;C51,,167,"20240208801 S   LC   E   SEIFERT WELDING                              1110369 19852 SANDPIPER PL UNIT 96        NEWHALL           CA   91321   20250710 PATRICK MICHAEL SEIFERT         C51   C51,"
20240208802,,,10063 EL CAPITAN REAL ROAD, EL CAPITAN REAL ROAD        EL CAJON         ,965557 1006,,C27;C27,,168,"20240208802 S   CP   E   SAN DIEGO OUTDOOR LIVING COMPANY INC          965557 10063 EL CAPITAN REAL ROAD        EL CAJON          CA   92021   20250710 CARSON LEE SQUIBB               C27   C27,"
20240208807,,,9610 STARDUST WAY, STARDUST WAY                 SACRAMENTO       ,087153 9610,,,,169,"20240208807 S   CP   E   P R C 13 ROOFING INC                         1087153 9610 STARDUST WAY                 SACRAMENTO        CA   95827   20250710 HIPOLITO AGUILAR HERRERA        B     B,"
20240208810,,,265 CLYDE MORRIS BLVD ST,,,,C-7;C-7,,170,"20240208810 R   LC   E   SILVERSPHERE LLC                             1061363 265 CLYDE MORRIS BLVD STE 100     ORMOND BEACH      FL   32114   20250710 ERIK PAUL DRAGONE               C-7   C-7,"
20240208811,,,1682 LANGLEY AVE, LANGLEY AVE                  IRVINE           ,943059 1682,,C13;C13,,171,"20240208811 S   CP   E   EMPIREWORKS                                   943059 1682 LANGLEY AVE                  IRVINE            CA   92614   20250710 MICAH WAYNE LACINA              C13   C13,"
20240208818,,,4617 WEED PATCH CT, WEED PATCH CT                GREENWOOD        ,874896 4617,,,,172,"20240208818 S   CP   E   DYNAMIC TRADES INC                            874896 4617 WEED PATCH CT                GREENWOOD         CA   95635   20250710 TYSON HEATH STEWARD             A     A,"
20240208820,,,121 PAUL DR, PAUL DR SUITE E               SAN RAFAEL       ,,,,,173,"20240208820 R   CP   W   TERRANOVA CONSTRUCTION                       1065664 121 PAUL DR SUITE E               SAN RAFAEL        CA   94903   20250710                                       B,"
20240208827,,,3428 ARDEN RD                     HAYWARD, ARDEN RD                     HAYWARD          ,454266 3428,,C27,,174,"20240208827 R   CP   W   FRANK & GROSSMAN LANDSCAPE CONTRACTORS INC    454266 3428 ARDEN RD                     HAYWARD           CA   94545   20250710                                       C27,B,"
20240208828,,,,                        OAKLEY           ,,,,,175,"20240208828 R   CP   W   FOUNDATION CONSTRUCTORS INC                   270761 P O BOX 97                        OAKLEY            CA   94561   20250710                                       A,"
20240208836,,,39252 WINCHESTER RD,   MURRIETA         ,096383 3925,,C10,,176,"20240208836 R   LC   W   VOLTAIC CONSTRUCTION LLC                     1096383 39252 WINCHESTER RD,STE 107-104   MURRIETA          CA   92563   20250710                                       C10,"
20240208843,,,1405 J AVE, J AVE                        NATIONAL CITY    ,070510 1405,,C10,,177,"20240208843 R   LC   W   LEYDER ELECTRIC LLC                          1070510 1405 J AVE                        NATIONAL CITY     CA   91950   20250710                                       C10,"
20240208846,,,00334 H            JORD, VINCENT RD                MADERA       ,163061 1816,,C164,,178,"20240208846 R   CP   W   BRANDED GROUP INC                            1047375 222 S HARBOR BLVD SUITE 500       ANAHEIM           CA   92805   20250710                                       B, 2025HO00051 H            KAYSHAUN LEE HUNTER                                0 200 SOUTH GLENN DR APT 44         CAMARILLO         CA   93010   20250710 2025HO00080 H            SEAN MICHAEL MCCAULEY                              0 24018 AMPHORA PLACE               VALENCIA          CA   91354   20250710 2025HO00081 H            SEAN WILLIAM WHALEN,JR                             0 9149 HILLSIDE DRIVE               CEDAR HILLS       UT   84062   20250710 2025HO00083 H            SHEENA RENEE LOPEZ                                 0 864 TEMPE DR                      HANFORD           CA   93230   20250710 2025HO00084 H            STEVEN DOUGLAS THORNTON                            0 5365 MYRTLE DRIVE                 CONCORD           CA   94521   20250710 2025HO00085 H            SURMUKH SINGH CHANA                                0 4344 WEST SAGINAW WAY             FRESNO            CA   93722   20250710 2025HO00086 H            THOMAS JOHN JACKOVITZ                              0 118 S CHESTER AVE APT 2           PASADENA          CA   91106   20250710 2025HO00087 H            ZACHARIAH LOGAN NAKAMURA                           0 1464 TUCKER ST                    SELMA             CA   93662   20250710 2025HO00088 H            I CHING YEH CHEN                                   0 888 W E ST UNIT 1706              SAN DIEGO         CA   92101   20250710 2025HO00089 H            YAZMANI ERIK BACA                                  0 15354 VALENO ST                   VAN NUYS          CA   91406   20250710 2025HO00093 H            VERONICA ANN LISLE                                 0 4087 W PROVIDENCE AVE             FRESNO            CA   93722   20250710 2025HO00096 H            MATTHEW DOUGLAS FLEMING                            0 14305 COUNTY ROAD 102             WOODLAND          CA   95776   20250710 2025HO00099 H            ALAN URIEL SIGARAN MOTA                            0 14403 EL GRANDE WAY               VICTORVILLE       CA   92394   20250710 2025HO00102 H            CHRISTINA NICHOLE RAMIREZ                          0 1003 LAS TABLES ROAD APT E        TEMPLETON         CA   93465   20250710 2025HO00103 H            CARSON LA'MONT LUCAS                               0 2929 HANNAH BLVD                  EAST LANSING      MI   48823   20250710 2025HO00104 H            CAMERON AUSTIN LEE                                 0 100 WHITEBARK DR                  LAFAYETTE         LA   70508   20250710 2025HO00106 H            BO LINDMAN LOVOLD                                  0 2613 183RD STREET                 REDONDO BEACH     CA   90278   20250710 2025HO00107 H            AUSTIN PHILIPPE BAIRD                              0 2740 ARGONAUTA ST                 CARLSBAD          CA   92009   20250710 2025HO00110 H            ANDREW AUSTIN GHANI                                0 29276 CANARY COURT                LAGUNA NIGUEL     CA   92677   20250710 2025HO00111 H            ANAYELI JIMENA GUZMAN                              0 3816 LASSEN DR                    PITTSBURG         CA   94565   20250710 2025HO00112 H            HERIBERTO BARRIGA MALDONADO                        0 310 N QUINCE AVE                  EXETER            CA   93221   20250710 2025HO00115 H            GREGORY JERMAINE PETERS                            0 1160 E CHURCH AVE APT 128         FRESNO            CA   93706   20250710 2025HO00116 H            GILBERT SCOTLAND                                   0 39525 LOS ALAMOS RD #C164         MURRIETA          CA   92563   20250710 2025HO00118 H            ELISHA JOHNELLE GUTIERREZ                          0 9457 BRAVO WAY                    SACRAMENTO        CA   95826   20250710 2025HO00119 H            DYLAN RENE LOPEZ                                   0 425 N 6ST                         FOWLER            CA   93625   20250710 2025HO00153 H            JOSE B RESENDEZ                                    0 PO BOX 7678                       VENTURA           CA   93004   20250710 2025HO00154 H            LANNIE DANA DULIN                                  0 700 NORTH HARBOR BLVD             LA HABRA          CA   90631   20250710 2025HO00159 H            JESSE THOMAS BAGUYO                           163091 612 TEXAS ST                      REDLANDS          CA   92374   20250710 2025HO00160 H            DARRYL BRIAN KELLY                                 0 14189 MARTINIQUE DR               MORENO VALLEY     CA   92553   20250710 2025HO00162 H            IAN ANDREW COOKE                                   0 4788 WEST OSWEGO AVENUE           FRESNO            CA   93722   20250710 2025HO00164 H            ZACHARY MICHAEL DUGGANWEST                         0 3222 CAPOBELLA                    ALISO VIEJO       CA   92656   20250710 2025HO00166 H            DOMINIK OTTO SUTER                                 0 45050 43RD ST E                   LANCASTER         CA   93535   20250710 2025HO00167 H            KELLY MAY QUISENBERRY                      0 12800 S BROADWAY               LOS ANGELES   CA   90061   20250710 2025HO00169 H            ZECHARIAH CLAY JOHNSON                     0 806 EAST YALE                  FRESNO        CA   93704   20250710 2025HO00170 H            ALEXIS JAVIER MARTINEZ                     0 440 N GEM ST                   TULARE        CA   93274   20250710 2025HO00171 H            SCOTT BRADLEY GRAMS                   163092 6754 W HARVARD AVE             FRESNO        CA   93723   20250710 2025HO00174 H            ANDRES NOE MORALES                         0 809 W GRONDAHL ST #A           COVINA        CA   91722   20250710 2025HO00175 H            NICHOLAS MARTIN CHAU                       0 6950 VIA QUITO                 PLEASANTON    CA   94566   20250710 2025HO00176 H            IDO GOLDSTEIN                              0 6390 DE LONGPRE AVE APT 1009   LOS ANGELES   CA   90028   20250710 2025HO00179 H            MICHAEL FITZGERALD SWIFT,JR                0 271 JULIE DRIVE 4              YUBA CITY     CA   95991   20250710 2025HO00251 H            MICHAEL JOHN MANGAN                        0 4865 HARBINSON AVE             LA MESA       CA   91942   20250710 2025HO00285 H            SHADIAH ALEXANDER LAMOUR                   0 1290 NORTHGATE DR 34           YUBA CITY     CA   95991   20250710 2025HO00298 H            MIGUEL CRUZ LOPEZ                     163061 1816 HIGHGROVE DRIVE #6        ESCONDIDO     CA   92027   20250710 2025HO00306 H            DONALD RICHARD LANE                        0 15510 SANTA ANA AVE            BELLFLOWER    CA   90706   20250710 2025HO00332 H            JERALD LEE                                 0 2072 SOLIS ST                  MERCED        CA   95348   20250710 2025HO00333 H            SETH ANTHONY RIDDLE                        0 4189 VINCENT RD                MADERA        CA   93636   20250710 2025HO00334 H            JORDAN RYNE PEREZ                          0 235 E TURNER PL                SYCAMORE      IL   60178   20250710"
20250100151,,,1125 LOMA AVE, LOMA AVE                  CORONADO     ,,,,,226,"20250100151 O   SO   E   GILHOOLY CONSTRUCTION WORKS                0 1125 LOMA AVE                  CORONADO      CA   92118   20250710 BRIAN THOMAS GILHOOLY       B     B,"
20250100258,,,116 JOHN ST,,,,,,227,"20250100258 O   LC   W   CONSTELLATION ENERGY SOLUTIONS LLC         0 116 JOHN STREET SUITE #200     LOWELL        MA    1852   20250710                                   B,"
20250100316,,,1426 DUSTY HILL RD, DUSTY HILL RD             HEMET        ,,,C10;C10,,228,"20250100316 O   SO   E   MISSION READY ELECTRIC                     0 1426 DUSTY HILL RD             HEMET         CA   92545   20250710 NELSON MIGUEL CARO          C10   C10,"
20250100368,,,20 HAPPY VALLEY ROAD           PL, HAPPY VALLEY ROAD           PLEASANTON   ,,,C33;C36;C57;HAZ,,229,"20250100368 O   JV   W   CALDECOTT RETROFIT PARTNERS JV             0 20 HAPPY VALLEY ROAD           PLEASANTON    CA   94566   20250710                                   A,B,C33,C36,D30,C57,HAZ,"
20250200080,,,3577 COMMERCE DR,,128723 3577,,C10;C10,,230,"20250200080 S   LC   E   HEV CONSTRUCTION SERVICES            1128723 3577 COMMERCE DRIVE            MIDDLETOWN    OH   45005   20250710 ALEXANDER BARTON CHRISTIE   C10   C10,"
