license_number,business_name,status,address,city_state_zip,phone,bond_amount,classifications,expire_date,line_number,raw_text
20240207731,,,12753 DILWORTH ST, DILWORTH STREET              NORWALK          ,023730 1275,,,,113,"20240207731 S   CP   E   S H STEEL INC                                1023730 12753 DILWORTH STREET              NORWALK           CA   90605   20250717 ORLANDO SANCHEZ,JR                B     B,"
20240207889,,,1924 BARRANCA PARKWAY, BARRANCA PARKWAY              IRVINE           ,106515 1924,,,,114,"20240207889 R   CP   W   PELICAN ADU BUILDERS                         1106515 1924 BARRANCA PARKWAY              IRVINE            CA   92606   20250717                                         B,"
20240207890,,,, CALLE PORTOFINO                 SAN CLEMENTE     ,,,C-6;C-6,,115,"20240207890 S   SO   E   THORLAKSON CONSTRUCTION                      1131948 26 CALLE PORTOFINO                 SAN CLEMENTE      CA   92673   20250717 CRAIG ALFRED THORLAKSON           C-6   C-6,"
20240208110,,,6450 METRO PLEX DR,,982038 6450,,C16;C16,,116,"20240208110 R   PA   E   FIREMASTER                                    982038 6450 METRO PLEX DRIVE              FORT MYERS        FL   33966   20250717 TONY CHAN                         C16   C16,"
20240208269,,,3535 TRAVIS ST,,989913 3535,,,,117,"20240208269 R   CP   E   CALIFORNIA CONSTRUCTION LABOR SERVICES INC    989913 3535 TRAVIS STREET SUITE 300       DALLAS            TX   75204   20250717 WADE LEONARD RUSHTON              B     B,"
20240208338,,,141 SUBURBAN ROAD,         SAN LUIS OBISPO  ,,,A4,,118,"20240208338 S   LC   E   ASAP SEWER & DRAIN LLC                       1121605 141 SUBURBAN ROAD SUITE A4         SAN LUIS OBISPO   CA   93401   20250717 SEAN AIDAN SCARRY                 B     B,"
20240208484,,,9520 EAST AVE,                 LITTLEROCK       ,116359 9520,,C-8;C-8,,119,"20240208484 S   SO   E   AZERNITZKY SILVA RICARDO VICTOR              1116359 9520 EAST AVE Q 12                 LITTLEROCK        CA   93543   20250717 RICARDO VICTOR AZERNITZKY SILVA   C-8   C-8,"
20240208554,,,2122 E WALNUT ST, E WALNUT ST                   PASADENA         ,888495 2122,,C-8;C-8,,120,"20240208554 S   CP   E   GUINART CONSTRUCTION ENGINEERING              888495 2122 E WALNUT ST                   PASADENA          CA   91107   20250717 GONZALO FEDERICO GUINART          C-8   C-8,"
20240208644,,,,,,,,,121,"20240208644 R   CP   E   AMERICAN HYDRO CORPORATION                    993054 P O BOX 3628                       YORK              PA   17402   20250717 TYLER BRENT MELTON                A     A,"
20240208687,,,14519 WADKINS AVE                  GARD, WADKINS AVE                  GARDENA          ,087530 1451,,,,122,"20240208687 S   SO   E   CONTRACTOR RESPONSE PLUMBING                 1087530 14519 WADKINS AVE                  GARDENA           CA   90249   20250717 CARLOS RUBEN RODRIGUEZ GARCIA     B     B,"
20240208817,,,26 SHELL RD, SHELL RD                         MILL VALLEY       ,839135 2705,,HAZ;HAZ,,123,"20240208817 S   SO   E   HMC CONSTRUCTION                              979135 1018 E KENNEDY                     MADERA            CA   93638   20250717 HECTOR MENDOZA CHAVARRIA          C-8   C-8, 2025HA00015 Z   CP   E   SOCAL BUILDERS SERVICES INC                  1031987 19725 STRATHERN ST                 WINNETKA          CA   91306   20250717 JAIME ROMEO ORELLANA AGUIRRE      HAZ   HAZ, 2025HA00016 Z   LC   E   VIVERE CONSTRUCTION LLC                       839135 27052 GRANDVIEW AVE                HAYWARD           CA   94542   20250717 KANISHKA KOHISTANI                HAZ   HAZ, 2025HO00291 H            SEBASTIAN ZAMORA MERCADO                           0 P O BOX 627                        LATON             CA   93242   20250717 2025HO00292 H            JESSE SAMUEL QUIROZ                                0 182 ELDERBERRY CT                  HERCULES          CA   94547   20250717 2025HO00293 H            NOLAN ISAMU DESSERT                                0 155 EAST MICHIGAN AVENUE           FRESNO            CA   93704   20250717 2025HO00294 H            EDWARD ANTHONY RAMIREZ                             0 47-549 CALLE ROSARITO              INDIO             CA   92201   20250717 2025HO00295 H            BRYTINN JULYNN SIMMONS                             0 5825 TREE SWALLOW CIR              ROCKLIN           CA   95677   20250717 2025HO00297 H            BRIANNA SUSANNE SANCHEZ-JOVEL                      0 23 BAY DR                          BAY POINT         CA   94565   20250717 2025HO00299 H            BRANDON BERNARD COGAN                              0 9813 SWEETWATER LN                 VENTURA           CA   93004   20250717 2025HO00300 H            STEVEN OWEN SERAFIN                        0 4864 BAROQUE TER                    OCEANSIDE          CA   92057   20250717 2025HO00301 H            JOSHUA GARCIA REMIGIO                      0 1550 E CHURCH AVE APT 245           FRESNO             CA   93706   20250717 2025HO00302 H            KANEYA RAMACHANDRAN MEECE                  0 358 WOODBROOK CREST                 CANTON             GA   30114   20250717 2025HO00303 H            MADISON AKASIA GRAY                        0 P O BOX 2080                        PAGE               AZ   86040   20250717 2025HO00304 H            RICHARD PHU NGUYEN                         0 24 S 10TH ST                        SAN JOSE           CA   95136   20250717 2025HO00305 H            IGNACIO BUCIO,JR                           0 1611 KAPALUA DRIVE                  OXNARD             CA   93036   20250717 2025HO00307 H            VALENTIN LUNA ZENDEJAS                     0 1017 NADINE AVE                     MODESTO            CA   95351   20250717 2025HO00308 H            KALE MATTHEW BECKETT                       0 3685 W 2510 S CIR                   HURRICANE          UT   84737   20250717 2025HO00309 H            MINA SOUKARIA                              0 4104 CRYSTAL LAKE DR                BAKERSFIELD        CA   93313   20250717 2025HO00310 H            ALEX J CLUCK                               0 148 N BUENA VISTA ST                HEMET              CA   92543   20250717 2025HO00311 H            PABLO DONATO TRILLAS                       0 337 W PARK AVE UNIT C               EL CAJON           CA   92020   20250717 2025HO00312 H            ANGELA MARIE METZ                          0 3349 CALIFORNIA AVE                 SIGNAL HILL        CA   90755   20250717 2025HO00314 H            FRANCIS GEORGE STOKES                      0 19530 INGOMAR ST                    RESEDA             CA   91335   20250717 2025HO00317 H            ALEXANDRA JORDAN KING                      0 2132 YELLOWSTONE AVENUE             BILLINGS           MT   59102   20250717 2025HO00318 H            HAMZA I KHOKHAR                            0 32609 ENDEAVOUR WAY                 UNION CITY         CA   94587   20250717 2025HO00320 H            NARAIYA H BURT                             0 433 MANZANITA AVE                   BOULDER CREEK      CA   95006   20250717 2025HO00321 H            DANA M GOMEZ                               0 1275 NATALIE WAY                    PITTSBURG          CA   94565   20250717 2025HO00322 H            JUSTIN M SELLEM                            0 18771 JULISA CT                     GRASS VALLEY       CA   95949   20250717 2025HO00323 H            KATHY LAURINDA ANDREWS                     0 4582 OJAI LOOP                      UNION CITY         CA   94587   20250717 2025HO00324 H            NATHAN THOMAS GUTHRIE                      0 12721 WYNANT DRIVE                  GARDEN GROVE       CA   92841   20250717 2025HO00326 H            BROC ALAN ARNOLD                           0 6 WEDGEWOOD LN                      LADERA RANCH       CA   92694   20250717 2025HO00329 H            MATTHEW ADAM GILLIGAN                      0 14022 NORWALK BLVD #11              NORWALK            CA   90650   20250717 2025HO00330 H            SERGIO PADRON                              0 14417 S LIME AVE                    COMPTON            CA   90221   20250717 2025HO00331 H            ALEC FULLER CANNON                         0 4026 S HELIOS                       MESA               AZ   85212   20250717 2025HO00363 H            SARAH MARIE LYNN                           0 40 CALIFORNIA AVE SUITE H           PLEASANTON         CA   94566   20250717 2025HO00364 H            TODD ELLIOTT CAMARENA                      0 40 CALIFORNIA AVE SUITE H           PLEASANTON         CA   94566   20250717 2025HO00366 H            LINCOLN E TAYLOR                           0 40 CALIFORNIA AVE SUITE H           PLEASANTON         CA   94566   20250717 2025HO00368 H            JACK EDWARD TOBIN                          0 9920 SCRIPPS LAKE DR STE 103        SAN DIEGO          CA   92131   20250717 2025HO00369 H            JOHN JEROME IRWIN,III                      0 9511 STAFFORDSHIRE WAY              BAKERSFIELD        CA   93312   20250717 2025HO00372 H            AHMAD HARES GHAWSI                         0 8636 ANTELOPE NORTH ROAD,BUILDING D ANTELOPE           CA   95843   20250717 2025HO00373 H            MURAYA D'FLEUR RANIERI                 95587 160 MANOR DR                        BAY POINT          CA   94565   20250717 2025HO00374 H            JACOB GEORGE PEERA                         0 2993 WOODGATE CT UNIT A             SAN JOSE           CA   95118   20250717 2025HO00399 H            ERIC DAVID PARKE                           0 15 FLEETWOOD CT                     NOVATO             CA   94947   20250717 2025HO00400 H            RAFAEL SIN                                 0 935 SANTA CLARA AVE #4              ALAMEDA            CA   94501   20250717 2025HO00401 H            DIANA RUTH MULDOWNEY                       0 31 MADELINE CT                      NOVATO             CA   94947   20250717 2025HO00402 H            BRANDON WAYNE MURPHY                       0 3317 MILDRED LN                     LAFAYETTE          CA   94549   20250717 2025HO00403 H            JEFFREY PAUL SHINE                         0 26 SHELL RD                         MILL VALLEY        CA   94941   20250717"
20250100087,,,17741 COLLINS ST, COLLINS ST                    ENCINO            ,,,C10,,170,"20250100087 O   CP   W   AVS SMART SYSTEMS INC                      0 17741 COLLINS ST                    ENCINO             CA   91316   20250717   C10,"
20250100094,,,4510 BRITTMOORE ROAD                HOUST,,,,,,171,"20250100094 O   LC   W   SAFESPILL PROJECTS LLC                     0 4510 BRITTMOORE ROAD                HOUSTON            TX   77041   20250717   A,"
20250100156,,,1234 LARCHWOOD DR, LARCHWOOD DR                   OCEANSIDE         ,,,B-2,,172,"20250100156 O   SO   W   SANG WON LEE                               0 1234 LARCHWOOD DR                   OCEANSIDE          CA   92056   20250717   B-2,"
20250100194,,,6801 NW OLD LOWER RIVER RD,,,,,,173,"20250100194 O   CP   W   HME CONSTRUCTION INC                       0 6801 NW OLD LOWER RIVER RD          VANCOUVER          WA   98660   20250717   A,"
20250100241,,,5192 BOLSA AVE ST,                HUNTINGTON BEACH  ,,,,,174,"20250100241 O   CP   W   MODRO & COMPANY BUILDERS OF CA INC         0 5192 BOLSA AVE STE 1                HUNTINGTON BEACH   CA   92649   20250717   B,"
20250100261,,,220 CONSTRUCT,                     GLENDALE          ,,,C10,,175,"20250100261 O   CP   W   220 CONSTRUCTION INC                       0 1522 DIXON ST 4                     GLENDALE           CA   91205   20250717   C10,B,"
20250100263,,,1933 EL PASO ST, EL PASO ST                     RAMONA            ,020662 1933,,C10,,176,"20250100263 O   CP   W   K O ELECTRIC INC                     1020662 1933 EL PASO ST                     RAMONA             CA   92065   20250717   C10,"
20250100267,,,343 S TUSTIN ST, S TUSTIN ST                     ORANGE            ,,,,,177,"20250100267 O   LC   W   WARNERS & HALF-WIT LLC                     0 343 S TUSTIN ST                     ORANGE             CA   92866   20250717   D34,"
20250100280,,,6442 PLATT AVE,                 WEST HILLS        ,,,,,178,"20250100280 O   CP   W   ONYX DESIGN & REMODELING INC               0 6442 PLATT AVE #531                 WEST HILLS         CA   91307   20250717   B,"
20250100283,,,25150 BARNES LANE, BARNES LANE                   MENIFEE           ,111367 2515,,C39,,179,"20250100283 O   LC   W   H2O GUTTER & ROOFING LLC             1111367 25150 BARNES LANE                   MENIFEE            CA   92584   20250717   D24,C39,"
20250100295,,,2995 WOODSIDE ROAD,         SAN JOSE          ,,,C10,,180,"20250100295 O   CP   W   RM ENERGY INC                              0 2995 WOODSIDE ROAD #400-389         SAN JOSE           CA   95118   20250717   C10,"
20250100298,,,,                       MADERA            ,,,C27,,181,"20250100298 O   CP   W   NOE & SONS LANDSCAPES                      0 17211 ROAD 37                       MADERA             CA   93636   20250717   C27,"
20250100304,,,18535 MAYALL ST, MAYALL ST UNIT F              NORTHRIDGE        ,,,C20,,182,"20250100304 O   CP   W   FIXAIR COMFORT INC                         0 18535 MAYALL ST UNIT F              NORTHRIDGE         CA   91324   20250717   C20,"
20250100314,,,11260 DONNER PASS RD,     TRUCKEE           ,046633 1126,,C1;C33,,183,"20250100314 O   LC   W   MTN PAINTING LLC                     1046633 11260 DONNER PASS RD,STE C1-237     TRUCKEE            CA   96161   20250717   C33,"
20250100315,,,916 E MESA DR, E MESA DR                       RIALTO            ,,,C33,,184,"20250100315 O   LC   W   G & J PRO PAINTING LLC                     0 916 E MESA DR                       RIALTO             CA   92376   20250717   C33,"
20250100326,,,21590 GRAND AVE, GRAND AVE                     CUPERTINO         ,,,C20,,185,"20250100326 O   SO   W   JINGQIANG DING                             0 21590 GRAND AVE                     CUPERTINO          CA   95014   20250717   C20,"
20250100328,,,5731 PALMER WAY, PALMER WAY C                   CARLSBAD          ,,,C36,,186,"20250100328 O   LC   W   AELOTT PLUMBING                            0 5731 PALMER WAY C                   CARLSBAD           CA   92010   20250717   C36,"
20250100329,,,919 EUCALYPTUS RD, EUCALYPTUS RD                   NIPOMO            ,,,,,187,"20250100329 O   CP   W   NEVITT CONSTRUCTION INC                    0 919 EUCALYPTUS RD                   NIPOMO             CA   93444   20250717   B,"
20250100334,,,19495 GILMAN ROAD, GILMAN ROAD                   LAKEHEAD          ,,,,,188,"20250100334 O   LC   W   EASLEY TRUCKING LLC                        0 19495 GILMAN ROAD                   LAKEHEAD           CA   96051   20250717   A,"
20250100335,,,385 FUCHSIA DR, FUCHSIA DRIVE                   FREEDOM           ,,,C20,,189,"20250100335 O   LC   W   COASTLINE MECHANICAL                       0 385 FUCHSIA DRIVE                   FREEDOM            CA   95019   20250717   C20,"
20250100336,,,29105 VALLEY CENTER RD ST,      VALLEY CENTER     ,824447 2910,,C13,,190,"20250100336 O   LC   W   NATIVE FENCE CO                       824447 29105 VALLEY CENTER RD STE 145      VALLEY CENTER      CA   92082   20250717   C13,"
20250100340,,,,                OAKLAND           ,,,,,191,"20250100340 O   CP   W   M&D BROTHERS CONSTRUCTION                  0 2201 106TH AVE APT 6                OAKLAND            CA   94603   20250717   B,"
20250100344,,,,                        SAN DIEGO         ,,,C36,,192,"20250100344 O   CP   W   OLIVER THE PLUMBER                         0 P O BOX 9243                        SAN DIEGO          CA   92169   20250717   C36,"
20250100345,,,1116 WALNUT ST, WALNUT ST                      SAN GABRIEL       ,,,,,193,"20250100345 O   CP   W   LA YE CONSTRUCTION INC                     0 1116 WALNUT ST                      SAN GABRIEL        CA   91776   20250717   B,"
20250100347,,,8953 KESTER AVE, KESTER AVE                     PANORAMA CITY     ,,,C36,,194,"20250100347 O   CP   W   ON TIME PLUMBING SERVICES INC              0 8953 KESTER AVE                     PANORAMA CITY      CA   91402   20250717   C36,"
20250100353,,,270 NEWMAN ST, NEWMAN ST                       POMONA            ,,,C54,,195,"20250100353 O   CP   W   JD PREMIER STONE & TILE INC          1105971 270 NEWMAN ST                       POMONA             CA   91768   20250717   C54,"
20250100374,,,36571 ROYAL SAGE CT, ROYAL SAGE CT                 PALM DESERT       ,,,,,196,"20250100374 O   SO   W   GOFORTH HOMES                              0 36571 ROYAL SAGE CT                 PALM DESERT        CA   92211   20250717   B,"
20250100457,,,,TH AVE                       LOS ANGELES       ,,,C33,,197,"20250100457 O   SO   W   EAGLE'S PAINTING CO                        0 1324 12TH AVE                       LOS ANGELES        CA   90019   20250717   C33,"
20250200026,,,36647 PAULINE AVE, PAULINE AVE                   MADERA            ,942709 3664,,,,198,"20250200026 S   SO   W   RICHARD RIDDLE CONSTRUCTION           942709 36647 PAULINE AVE                   MADERA             CA   93636   20250717   D28,"
20250200060,,,73555 ALESSSANDRO DR, ALESSSANDRO DRIVE             PALM DESERT     ,963744 7355,,C49;C49,,199,"20250200060   S   CP   E   URBAN HABITAT                                 963744 73555 ALESSSANDRO DRIVE             PALM DESERT      CA   92260   20250717 BRETT MICHAEL BRENNAN     C49   C49,"
20250200072,,,891 PEDRAS ROAD, PEDRAS ROAD                     TURLOCK         ,,,C15;C15,,200,"20250200072   S   CP   E   RIVER TILE & MARBLE INC                       988366 891 PEDRAS ROAD                     TURLOCK          CA   95382   20250717 ANDRES RIOS               C15   C15,"
20250200074,,,2721 PEPPER AVE, PEPPER AVE                     LOS ANGELES     ,066749 2721,,,,201,"20250200074   R   CP   W   DR-DECK CONSTRUCTION INC                     1066749 2721 PEPPER AVE                     LOS ANGELES      CA   90065   20250717                                 B,"
20250200076,,,316 N MARYLAND AVE,        GLENDALE        ,,,,,202,"20250200076   S   CP   W   ALTEK ENGINEERING INC                         933293 316 N MARYLAND AVE SUITE 108        GLENDALE         CA   91206   20250717                                 B,"
20250200084,,,320 TROUSDALE DRIVE ST,           CHULA VISTA     ,,,,,203,"20250200084   R   CP   W   S & J GENERAL INC                            1062487 320 TROUSDALE DRIVE STE 1           CHULA VISTA      CA   91910   20250717                                 B,"
20250200097,,,19201 SONOMA HIGHWAY,           SONOMA          ,900916 1920,,C15,,204,"20250200097   R   CP   W   WESTERN FLOOR SERVICE INC                     900916 19201 SONOMA HIGHWAY #260           SONOMA           CA   95476   20250717                                 C15,"
20250200098,,,3495 MAPLE AVE, MAPLE AVE                      FRESNO          ,248449 3495,,,,205,"20250200098   R   CP   E   MEEDER EQUIPMENT COMPANY                      248449 3495 MAPLE AVE                      FRESNO           CA   93725   20250717 JOHN HOWARD COGDILL       A     A,"
20250200099,,,720 WASHINGTON ST,,,,C21;C21,,206,"20250200099   R   CP   E   GLOBAL SCAFFOLD CONSTRUCTION SERVICES INC    1006821 720 WASHINGTON ST UNIT 5            HANOVER          MA    2339   20250717 HEATH ALLEN BERRYHILL     C21   C21,"
20250200102,,,2830 EVERETT DR,,704814 2830,,C33,,207,"20250200102   S   SO   W   SIERRA TAHOE ELECTRIC                         704814 2830 EVERETT DR                     RENO             NV   89503   20250717                                 C33,"
20250200108,,,14051 BURBANK BLVD,               SHERMAN OAKS    ,912582 1405,,,,208,"20250200108   R   CP   W   CDH BUILDERS                                  912582 14051 BURBANK BLVD #3               SHERMAN OAKS     CA   91401   20250717                                 B,"
20250200109,,,1512 SILICA AVE, SILICA AVE                     SACRAMENTO      ,646794 1512,,C20,,209,"20250200109   R   CP   W   INDOOR ENVIRONMENTAL SERVICES                 646794 1512 SILICA AVE                     SACRAMENTO       CA   95815   20250717                                 C20,"
20250200133,,,28237 BAKERTON AVE, BAKERTON AVE                  CANYON COUNTRY  ,987446 2823,,C-4;C20;C38;C43,,210,"20250200133   R   CP   W   ALPHA REFRIGERATION & AIR CONDITIONING INC    987446 28237 BAKERTON AVE                  CANYON COUNTRY   CA   91351   20250717                                 C-4,C20,C38,C43,"
20250200138,,,390 CARROL CT, CARROL CT SUITE F               BRENTWOOD       ,,,C-7;C-7,,211,"20250200138   R   CP   E   TELETECH COMMUNICATIONS SERVICES INC          990243 390 CARROL CT SUITE F               BRENTWOOD        CA   94513   20250717 JEFFREY MICHAEL PAHULE    C-7   C-7,"
20250200154,,,8909 JAMACA BLVD, JAMACA BLVD                    SPRING VALLEY   ,118044 8909,,B-2;B-2,,212,"20250200154   S   SO   E   HOME PAINT SOLUTIONS                         1118044 8909 JAMACA BLVD                    SPRING VALLEY    CA   91977   20250717 LUIS FERNANDO IBARRA,JR   B-2   B-2,"
20250200155,,,8750 PRESTIGE COURT, PRESTIGE COURT                 RANCHO CUCAMONGA,675005 8750,,,,213,"20250200155   S   CP   E   BALDY UTILITY COMPANY INC                     675005 8750 PRESTIGE COURT                 RANCHO CUCAMONGA CA   91730   20250717 RYAN FRANK DE LA ROSA     D31   D31,"
20250200156,,,4006 CALAVO DR, CALAVO DR                      LA MESA         ,034516 4006,,C10,,214,"20250200156   S   CP   W   TRUESKIL                                     1034516 4006 CALAVO DR                      LA MESA          CA   91941   20250717                                 C10,"
20250200241,,,199 S LOS ROBLES AVE,   PASADENA        ,,,,,215,"20250200241   R   LC   W   PANKOW PENTA BUILDERS LLC                    1005523 199 S LOS ROBLES AVENUE,SUITE 300   PASADENA         CA   91101   20250717                                 B,"
20250200315,,,1573 MOSSWOOD DR, MOSSWOOD DR                    NAPA            ,653420 1573,,C15,,216,"20250200315   R   CP   W   BLACKNEY AND MARSH FLOORS INC                 653420 1573 MOSSWOOD DR                    NAPA             CA   94558   20250717                                 C15,"
20250200356,,,3517 INGLEWOOD BLVD, INGLEWOOD BLVD                 LOS ANGELES     ,972037 3517,,C36;C16,,217,"20250200356   R   CP   W   TIER ONE PLUMBING                             972037 3517 INGLEWOOD BLVD                 LOS ANGELES      CA   90066   20250717                                 C36,C16,"
