license_number,business_name,status,address,city_state_zip,phone,bond_amount,classifications,expire_date,line_number,raw_text
20240129414,,,,                 CHICO             ,,,C33,,182,"20240129414   O   LC   W   FINE LINE PAINTING                                                1017208 43 NORFIELD SUITE 3                 CHICO              CA   95928   20250709                                        C33,"
20240129415,,,325 SHARAN PARK DR ST,           MENLO PARK        ,,,B3,,183,"20240129415   O   LC   W   LEMNI DESIGN LLC                                                        0 325 SHARAN PARK DR STE B3           MENLO PARK         CA   94025   20250709                                        B,"
20240129421,,,1346 THE ALAMEDA ST,          SAN JOSE          ,,,C20,,184,"20240129421   O   CP   W   SAN JOSE AIR & HEATING                                                  0 1346 THE ALAMEDA STE 7-203          SAN JOSE           CA   95126   20250709                                        C20,"
20240129423,,,2801 KELVIN AVE,            IRVINE            ,,,C10,,185,"20240129423   O   CP   W   DUALTECH SOLUTIONS                                                      0 2801 KELVIN AVE UNIT 400            IRVINE             CA   92614   20250709                                        C10,"
20240129425,,,,                         BURBANK           ,,,C20,,186,"20240129425   O   CP   W   BREEZE MASTERS HEATING & AIR INC                                        0 P O BOX #64                         BURBANK            CA   91503   20250709                                        C20,"
20240129430,,,229 PEAR LANE, PEAR LANE                       SANTA ROSA        ,,,,,187,"20240129430   O   CP   W   GRE BUILDERS INC                                                        0 229 PEAR LANE                       SANTA ROSA         CA   95407   20250709                                        B,"
20240129439,,,10405 WHITE BIRCH DR, WHITE BIRCH DRIVE             SAN DIEGO         ,,,B-2,,188,"20240129439   O   CP   W   HAPPINESS CONSTRUCTION                                                  0 10405 WHITE BIRCH DRIVE             SAN DIEGO          CA   92131   20250709                                        B-2,"
20240129440,,,20930 CATO CT                       CAST, CATO CT                       CASTRO VALLEY     ,,,,,189,"20240129440   O   CP   W   J&V PRO CONSTRUCTION AND REMODELING                                     0 20930 CATO CT                       CASTRO VALLEY      CA   94546   20250709                                        B,"
20240129441,,,3043 E COG HILL CT, E COG HILL CT                  ONTARIO           ,,,C33,,190,"20240129441   O   CP   W   NEW LOOK MANDOS PAINTING INC                                            0 3043 E COG HILL CT                  ONTARIO            CA   91761   20250709                                        C33,"
20240129445,,,6255 SHIRLEY AVE, SHIRLEY AVE                    TARZANA           ,,,,,191,"20240129445   O   CP   W   NDE RENOVATION                                                          0 6255 SHIRLEY AVE                    TARZANA            CA   91335   20250709                                        B,"
20240129458,,,18881 VON KARMAN AVE ST,D       IRVINE            ,,,,,192,"20240129458   O   CP   W   CV REMODELING INC                                                       0 18881 VON KARMAN AVE STE 220D       IRVINE             CA   92612   20250709                                        B,"
20240129464,,,7096 VAN BUREN WAY, VAN BUREN WAY                  BUENA PARK        ,743270 7096,,C36,,193,"20240129464   O   CP   W   KIRK ENTERPRISE INC                                                743270 7096 VAN BUREN WAY                  BUENA PARK         CA   90620   20250709                                        B,C36,"
20240129465,,,5101 EAST COPA DE ORO DR, EAST COPA DE ORO DRIVE         ANAHEIM           ,,,C10,,194,"20240129465   O   SO   W   CLARK ELECTRIC                                                          0 5101 EAST COPA DE ORO DRIVE         ANAHEIM            CA   92807   20250709                                        C10,B,"
20240129466,,,6562 CALIENTE RD ST,   OAK HILLS         ,,,C20;C36,,195,"20240129466   O   CP   W   VICTORVILLE PLUMBING HEATING AND AIR CONDITIONING INC                   0 6562 CALIENTE RD STE 101,BOX 3002   OAK HILLS          CA   92344   20250709                                        C20,C36,"
20240129737,,,77 LARKSPUR ST, LARKSPUR ST                      SAN RAFAEL        ,,,C27,,196,"20240129737   O   JV   W   FORSTER & KROEGER LANDSCAPE MAINTENANCE INC & FAHY TREE SERVICE         0 77 LARKSPUR ST                      SAN RAFAEL         CA   94901   20250709                                        C27,D21,"
20240129766,,,300 ROYAL WAY, ROYAL WAY                       BAKERSFIELD       ,,,,,197,"20240129766   O   CP   W   REVAMP CONSTRUCTION                                                     0 300 ROYAL WAY                       BAKERSFIELD        CA   93306   20250709                                        B,"
20240129768,,,9018 BALBOA BLVD,               NORTHRIDGE        ,931407 9018,,C-8,,198,"20240129768   O   CP   W   RAD CONCRETE                                                       931407 9018 BALBOA BLVD #506               NORTHRIDGE         CA   91325   20250709                                        C-8,B,"
20240206114,,,23564 ERWIN ST, ERWIN STREET                       VALLEY GLEN          ,133895 2356,,C36,,199,"20240206114 S   CP   W   EMPIRE HOME BUILDERS                        1133895 23564 ERWIN STREET                       VALLEY GLEN           CA   91401   20250709                                      C36,"
20240206135,,,11330 SUNRISE PARK DR,C         RANCHO CORDOVA       ,861848 1133,,C43;C43,,200,"20240206135 S   LC   E   B&M CIVIL LLC                                861848 11330 SUNRISE PARK DRIVE SUITE,C         RANCHO CORDOVA        CA   95742   20250709 PATRICK THOMAS MULLEN          C43   C43,"
20240207938,,,1513 BARKLEY MOUNTAIN WAY, BARKLEY MOUNTAIN WAY                ANTIOCH              ,112411 1513,,C36,,201,"20240207938 R   LC   W   PRO PLUMBING AND ROOTER LLC                 1112411 1513 BARKLEY MOUNTAIN WAY                ANTIOCH               CA   94531   20250709                                      C36,"
20240208234,,,1130 SIBLEY ST, SIBLEY STREET                       FOLSOM               ,748506 1130,,,,202,"20240208234 R   CP   E   SYBLON REID CONSTRUCTION INC                 748506 1130 SIBLEY STREET                       FOLSOM                CA   95630   20250709 BRADLEY W SCHIECKOFF           A     A,"
20240208321,,,75 CHADBOURNE AVE, CHADBOURNE AVENUE                     MILLBRAE             ,,,C10,,203,"20240208321 R   CP   W   POSITIVE ELECTRIC                            479460 75 CHADBOURNE AVENUE                     MILLBRAE              CA   94030   20250709                                      C10,"
20240208429,,,3531 SANTA ROSA AVE, SANTA ROSA AVE                      SANTA ROSA           ,293730 3531,,,,204,"20240208429 R   CP   W   R & S ERECTION OF SANTA ROSA INCORPORATED    293730 3531 SANTA ROSA AVE                      SANTA ROSA            CA   95407   20250709                                      D28,"
20240208557,,,2331 W LINCOLN AVE, W LINCOLN AVENUE                    ANAHEIM              ,764005 2331,,C49;C49,,205,"20240208557 S   CP   E   COLEMAN ENVIRONMENTAL ENGINEERING INC        764005 2331 W LINCOLN AVENUE                    ANAHEIM               CA   92801   20250709 KENNETH JOSEPH CATANZARITE     C49   C49,"
20240208561,,,20250709 VICT,ST AVE                            OAKLAND              ,117661 2421,,C36;C36,,206,"20240208561 S   SO   E   MUNOZ V CONSTRUCTION                        1117661 2421 21ST AVE                            OAKLAND               CA   94606   20250709 VICTOR MUNOZ                   C36   C36,"
20240208605,,,1550 PARK AVE, PARK AVENUE                         EMERYVILLE           ,099379 1550,,,,207,"20240208605 S   PA   W   GASS SERVICES                               1099379 1550 PARK AVENUE                         EMERYVILLE            CA   94608   20250709                                      B,"
20240208616,,,4545 SAN BLAS AVE, SAN BLAS AVE                        WOODLAND HILLS       ,050053 4545,,,,208,"20240208616 R   CP   W   SOUTH WEST HOME REMODELING INC              1050053 4545 SAN BLAS AVE                        WOODLAND HILLS        CA   91364   20250709                                      B,"
20240208681,,,10154 VINE ST, VINE ST                            BLOOMINGTON          ,108694 1015,,C10;C10,,209,"20240208681 S   CP   E   AMERICA'S FIRST CHOICE CONSTRUCTION INC     1108694 10154 VINE ST                            BLOOMINGTON           CA   92316   20250709 ANDRES VELEZ                   C10   C10,"
20240208698,,,332 AVILA DR, AVILA DR                             ROSEVILLE            ,,,C10,,210,"20240208698 S   CP   E   DOKA CONSTRUCTION                           1138052 332 AVILA DR                             ROSEVILLE             CA   95678   20250709                                      C10,"
20240208723,,,13839 WEDDINGTON ST, WEDDINGTON ST                      SHERMAN OAKS         ,819950 1383,,C-4;C-4,,211,"20240208723 S   CP   E   KREIT MECHANICAL ASSOCIATES INC              819950 13839 WEDDINGTON ST                      SHERMAN OAKS          CA   91401   20250709 EPHRAIM YITZCHAK KREITENBERG   C-4   C-4,"
20240208727,,,28250 LAURA LA PLANTE DR, LAURA LA PLANTE DR                 AGOURA               ,107165 2825,,,,212,"20240208727 S   CP   E   LEGACY PACIFIC DEVELOPMENT                  1107165 28250 LAURA LA PLANTE DR                 AGOURA                CA   91301   20250709 LIAM PATRICK MOGAN             A     A,"
20240208741,,,20881 WILBEAM AVE,                    CASTRO VALLEY        ,128116 2088,,,,213,"20240208741 S   SO   E   CRV CARPENTRY                               1128116 20881 WILBEAM AVE #10                    CASTRO VALLEY         CA   94603   20250709 CRISANTO VALENCIA,JR           B     B,"
20240208743,,,,              SAN DIEGO            ,111743 2055,,,,214,"20240208743 S   CP   E   SA PAINTING SERVICES INC                    1111743 2055 AVENIDA DEL MEXICO 205              SAN DIEGO             CA   92154   20250709 ALFONZO SANCHEZ VELAZCO        B     B,"
20240208749,,,170 KELLY COURT, KELLY COURT                          ATWATER              ,,,C31;C31,,215,"20240208749 S   CP   E   FORTIS GENERAL CONSTRUCTION INC             1033688 170 KELLY COURT                          ATWATER               CA   95301   20250709 PANDIT SAMRATH SINGH SAHOTA    C31   C31,"
20240208753,,,,,,,C-7;C-7,,216,"20240208753 S   CP   E   PARSONS TRANSPORTATION GROUP INC             510924 ATTN:LICENSING 1422,S TRYON ST SUITE 800 CHARLOTTE             NC   28203   20250709 CURT IRWIN WENDLAND            C-7   C-7,"
20240208787,,,829 W PALMDALE BLVD,                  PALMDALE             ,,,,,217,"20240208787 R   CP   W   JNS CONSTRUCTION INC                        1014986 829 W PALMDALE BLVD #44                  PALMDALE              CA   93551   20250709                                      B,"
20240208794,,,307 HEATHER WAY, HEATHER WAY                          SOUTH SAN FRANCISCO  ,,,C10;C10,,218,"20240208794 S   SO   E   NORTHEAST INVESTMENT DEVELOPMENT            1112965 307 HEATHER WAY                          SOUTH SAN FRANCISCO   CA   94080   20250709 YONG FANG                      C10   C10,"
20240208800,,,00255 H            CHRIST, E DEODAR LN                          LEMOORE              ,130181 2800,,,,219,"20240208800 S   CP   W   ROYAL OAKS CONSTRUCTION INC                 1130181 2800 4TH AVE                             LOS ANGELES           CA   90018   20250709                                      D16, 2025HO00050 H            BROCK MARSHALL PARRISH                            0 26506 PASEO DEL MAR APT B                SAN JUAN CAPISTRANO   CA   92675   20250709 2025HO00249 H            ANDREW VAN JOHNSON                                0 12290 ROAD 37                            MADERA                CA   93636   20250709 2025HO00250 H            JEREMIAH ELIJAH ROGERS                            0 31462 YUCAIPA BLVD UNIT 9                YUCAIPA               CA   92399   20250709 2025HO00255 H            CHRISTIAN SCOTT THOMPSON                          0 377 E DEODAR LN                          LEMOORE               CA   93245   20250709"
