license_number,business_name,status,address,city_state_zip,phone,bond_amount,classifications,expire_date,line_number,raw_text
20240129198,,,3630 N HAZEL AVE, N HAZEL AVE                  FRESNO            ,524119 3630,,,,108,"20240129198 O   CP   W   CALIFORNIA TINY HOUSE INC             524119 3630 N HAZEL AVE                  FRESNO             CA   93722   20250714                                           B,"
20240129380,,,60 S VINEDO AVE,           PASADENA          ,,,,,109,"20240129380 O   CP   W   J&J DEVELOPMENT AND REMODELING INC    870743 60 S VINEDO AVE APT 113           PASADENA           CA   91107   20250714                                           B,"
20240129475,,,700 UNIVERSE BLVD,,,,C10;C46,,110,"20240129475 O   LC   W   EVERBRIGHT LLC                             0 700 UNIVERSE BLVD                 JUNO BEACH         FL   33408   20250714                                           B,C10,C46,"
20240129477,,,,                       BIG PINE          ,,,C33,,111,"20240129477 O   SO   W   RAUL A VILLASENOR                          0 P O BOX 240                       BIG PINE           CA   93513   20250714                                           B,C33,"
20240129554,,,269 SNAPDRAGON LN                 LINCOLN, SNAPDRAGON LN                 LINCOLN           ,,,C33,,112,"20240129554 O   SO   W   DLR PAINTING                               0 269 SNAPDRAGON LN                 LINCOLN            CA   95648   20250714                                           C33,"
20240129557,,,18 RICHEMONT WAY, RICHEMONT WAY                  ALISO VIEJO       ,,,,,113,"20240129557 O   CP   W   SO CAL SYNTHETIC PRODUCTS                  0 18 RICHEMONT WAY                  ALISO VIEJO        CA   92656   20250714                                           D12,"
20240129605,,,32677 MESA DR, MESA DR                     LAKE ELSINORE     ,,,C33,,114,"20240129605 O   CP   W   I P PAINTING                               0 32677 MESA DR                     LAKE ELSINORE      CA   92530   20250714                                           C33,"
20240129612,,,4600 HICKOX RD,,140331 4600,,,,115,"20240129612 O   SO   W   MICHAEL C DONNELLY                   1140331 4600 HICKOX RD                    ROWLETT            TX   75089   20250714                                           B,"
20240129635,,,702 LAKE ST,               HUNTINGTON BEACH  ,,,,,116,"20240129635 O   LC   W   TRUE GENERAL CONTRACTING LLC          988751 702 LAKE ST UNIT 64               HUNTINGTON BEACH   CA   92648   20250714                                           B,"
20240129667,,,7426 CHERRY AVE,         FONTANA           ,,,C36,,117,"20240129667 O   CP   W   DRAIN SURGEON INC                          0 7426 CHERRY AVE #210-219`         FONTANA            CA   92336   20250714                                           C36,"
20240129697,,,6387 DENTON WAY, DENTON WAY                   CITRUS HEIGHTS    ,,,,,118,"20240129697 O   CP   W   SHINY HOMES INC                            0 6387 DENTON WAY                   CITRUS HEIGHTS     CA   95610   20250714                                           B,"
20240129698,,,359 RIVERTREE WAY, RIVERTREE WAY                 SACRAMENTO        ,,,,,119,"20240129698 O   CP   W   OY SOLUTIONS INC                           0 359 RIVERTREE WAY                 SACRAMENTO         CA   95831   20250714                                           D28,"
20240129699,,,,,,,,,120,"20240129699 O   SO   W   WOODLEY CONSTRUCTION                       0 P O BOX 416                       MALIN              OR   97632   20250714                                           B,"
20240129712,,,39252 WINCHESTER RD,   MURRIETA          ,,,C20,,121,"20240129712 O   CP   W   LUX HEATING & COOLING INC                  0 39252 WINCHESTER RD,STE 107-104   MURRIETA           CA   92563   20250714                                           C20,"
20240129718,,,1499 ALMOND DR, ALMOND DR                    PERRIS            ,,,C20,,122,"20240129718 O   SO   W   YETI AIR CONDITIONING AND HEATING          0 1499 ALMOND DR                    PERRIS             CA   92571   20250714                                           C20,"
20240129720,,,,TH AVENUE                    SACRAMENTO      ,133030 3918,,C15,,123,"20240129720 O   CP   W   JRT FLOORS INC                         1133030 3918 44TH AVENUE                    SACRAMENTO       CA   95824   20250714                                      C15,"
20240129721,,,163 OLD STAGE RD, OLD STAGE RD                    SALINAS         ,,,,,124,"20240129721 O   CP   W   A G S CONSTRUCTION INC                 1054767 163 OLD STAGE RD                    SALINAS          CA   93908   20250714                                      B,"
20240129722,,,,      RANCHO SANTA FE ,,,C36,,125,"20240129722 O   LC   W   COLSON PLUMBING LLC                          0 18023 CALLE AMBIENTE SUITE 301      RANCHO SANTA FE  CA   92067   20250714                                      C36,"
20240129727,,,4358 E LA PALMA AVE, E LA PALMA AVE                 ANAHEIM         ,,,C36,,126,"20240129727 O   LC   W   ANAHEIM HILLS PLUMBING LLC                   0 4358 E LA PALMA AVE                 ANAHEIM          CA   92807   20250714                                      C36,"
20240129741,,,4955 NIPOMO DR, NIPOMO DR                      CARPINTERIA     ,,,,,127,"20240129741 O   CP   W   A CAVALLI CONSTRUCTION INC                   0 4955 NIPOMO DR                      CARPINTERIA      CA   93013   20250714                                      B,"
20240129811,,,31447 EMPEROR DR, EMPEROR DR                    CANYON LAKE     ,,,C10,,128,"20240129811 O   SO   W   WAYNE REID ELECTRIC                          0 31447 EMPEROR DR                    CANYON LAKE      CA   92587   20250714                                      C10,"
20240129832,,,611 S CATALINA ST,              LOS ANGELES     ,,,,,129,"20240129832 O   SO   W   JOSEPH BAEKHEE LEE                           0 611 S CATALINA ST #312              LOS ANGELES      CA   90005   20250714                                      B,"
20240205063,,,12115 MAGNOLIA BLVD,            VALLEY VILLAGE  ,046991 1211,,,,130,"20240205063 R   CP   E   DB DEVELOPERS INC                      1046991 12115 MAGNOLIA BLVD # 18            VALLEY VILLAGE   CA   91607   20250714 DEKEL BITTON                   B     B,"
20240206340,,,14060 ESTERO RD                     VICT, ESTERO RD                     VICTORVILLE     ,093709 1406,,,,131,"20240206340 R   CP   W   MOES LANDSCAPING & DESIGN              1093709 14060 ESTERO RD                     VICTORVILLE      CA   92392   20250714                                      A,"
20240206865,,,1724 ACACIA ST, ACACIA ST                      ALHAMBRA        ,887092 1724,,C10;C10,,132,"20240206865 S   SO   E   ROLON MOISES                            887092 1724 ACACIA ST                      ALHAMBRA         CA   91801   20250714 MOISES ROLON                   C10   C10,"
20240207005,,,26893 BOUQUET CYN RD,   SANTA CLARITA   ,958034 2689,,,,133,"20240207005 S   CP   E   SOUTHERN CALIFORNIA DECKING INC         958034 26893 BOUQUET CYN RD SUITE C-,452   SANTA CLARITA    CA   91350   20250714 ASHLEY SUZANN ELLIOTT          B     B,"
20240207371,,,20250714 RICARD, W VIA RANCHO PKWY              ESCONDIDO       ,101801 1264,,C49;C49,,134,"20240207371 S   CP   E   ALONZO'S TREE SERVICE INC              1101801 1264 W VIA RANCHO PKWY              ESCONDIDO        CA   92029   20250714 RICARDO GASPAR GASPAR GASPAR   C49   C49,"
20240207408,,,26333 EMERALD DOVE DR, EMERALD DOVE DRIVE            VALENCIA        ,962188 2633,,C16,,135,"20240207408 S   CP   W   D V B E LOW VOLTAGE SYSTEMS INC         962188 26333 EMERALD DOVE DRIVE            VALENCIA         CA   91355   20250714                                      C16,"
20240207488,,,3005 MERLE AVENUE                   MODEST, MERLE AVENUE                   MODESTO         ,906655 3005,,,,136,"20240207488 S   SO   E   CLARK NEAL FLOORS                       906655 3005 MERLE AVENUE                   MODESTO          CA   95355   20250714 NEAL THOMAS CLARK              B     B,"
20240207742,,,739 BARCELONA DR, BARCELONA DRIVE                 MILLBRAE        ,,,C36,,137,"20240207742 S   CP   W   SEIKO CONSTRUCTION INC                  374334 739 BARCELONA DRIVE                 MILLBRAE         CA   94030   20250714                                      C36,"
20240207899,,,1872 BLUEBEECH WAY, BLUEBEECH WAY                  PERRIS          ,127018 1872,,,,138,"20240207899 S   CP   E   BIG LEAGUE CONCRETE SERVICES           1127018 1872 BLUEBEECH WAY                  PERRIS           CA   92571   20250714 CESAR DELGADO                  B     B,"
20240207925,,,5715 KEARNY VILLA RD ST,        SAN DIEGO       ,099853 5715,,,,139,"20240207925 R   LC   W   DS LEGEND HOME BUILDERS LLC            1099853 5715 KEARNY VILLA RD STE 101        SAN DIEGO        CA   92123   20250714                                      B,"
20240208370,,,2203 COLONIAL                       WALN, COLONIAL                       WALNUT CREEK    ,089798 2203,,C39;C39,,140,"20240208370 S   CP   E   M&R HOME REMODELING INC                1089798 2203 COLONIAL                       WALNUT CREEK     CA   94598   20250714 MATAN SHUKER                   C39   C39,"
20240208382,,,19906 VALERIO ST, VALERIO STREET                WINNETKA        ,873557 1990,,C39;C39,,141,"20240208382 S   CP   E   JR CONSTRUCTION                         873557 19906 VALERIO STREET                WINNETKA         CA   91306   20250714 JOSE LUIS RODARTE              C39   C39,"
20240208439,,,,                       BAKERSFIELD     ,,,C38;C38,,142,"20240208439 S   CP   E   JD MECHANICAL & SON INC                1018705 P O BOX 41390                       BAKERSFIELD      CA   93384   20250714 JUAN MANUEL DE LA TORRE        C38   C38,"
20240208442,,,12309 TELEGRAPH ROAD, TELEGRAPH ROAD                SANTA FE SPRINGS,063022 1230,,C13,,143,"20240208442 R   CP   W   EVERFENCE CORPORATION                  1063022 12309 TELEGRAPH ROAD                SANTA FE SPRINGS CA   90670   20250714                                      C13,"
20240208486,,,,                        WATSONVILLE     ,,,C10,,144,"20240208486 R   CP   W   CENTRAL ELECTRIC COMPANY                246326 P O BOX 1957                        WATSONVILLE      CA   95077   20250714                                      C10,"
20240208517,,,,                        IDYLLWILD       ,,,C49;C49,,145,"20240208517 S   CP   E   PINO TREE SERVICE INC                   903079 P O BOX 2370                        IDYLLWILD        CA   92549   20250714 JACOBUS DE PINO                C49   C49,"
20240208597,,,2637 KEY LARGO ST                   WEST, KEY LARGO ST                   WEST SACRAMENTO ,138812 2637,,,,146,"20240208597 S   CP   E   TERRACORE INC                          1138812 2637 KEY LARGO ST                   WEST SACRAMENTO  CA   95691   20250714 FABIOLA NATHALIE BAIR          B     B,"
20240208670,,,10608 PORTO COURT, PORTO COURT                   SAN DIEGO       ,136622 1060,,C10;C10,,147,"20240208670 S   CP   E   PROSIREN INC                           1136622 10608 PORTO COURT                   SAN DIEGO        CA   92124   20250714 VINCENT ANTHONY DELPIDIO       C10   C10,"
20240208721,,,20250714 MAC HOWARD,,,,C39;C39,,148,"20240208721 R   CP   E   MOUNTAIN STATES ROOFING INCORPORATED    799734 413 E 41ST STREET                   GARDEN CITY      ID   83714   20250714 MAC HOWARD HALL                C39   C39,"
20240208725,,,2935 LOMBARDY RD, LOMBARDY RD                    PASADENA        ,071305 2935,,C10;C10,,149,"20240208725 S   CP   E   MILKYWAY CONSTRUCTION INC              1071305 2935 LOMBARDY RD                    PASADENA         CA   91107   20250714 DAVID DAI                      C10   C10,"
20240208734,,,1201 W VALENCIA DR,             FULLERTON       ,051433 1201,,C33,,150,"20240208734 R   CP   W   J K PAINTING & DECO MAINTENANCE INC    1051433 1201 W VALENCIA DR #209             FULLERTON        CA   92833   20250714                                      C33,"
20240208786,,,10755 SCRIPPS POWAY PKWY ST,   SAN DIEGO       ,073398 1075,,,,151,"20240208786 R   CP   W   SHIRARI DESIGN BUILD                   1073398 10755 SCRIPPS POWAY PKWY STE,F386   SAN DIEGO        CA   92131   20250714                                      B,"
20240208808,,,313 WALDEN CT, WALDEN CT                       SANTA MARIA     ,,,,,152,"20240208808 S   LC   E   X ELECTRIC LLC                         1130331 313 WALDEN CT                       SANTA MARIA      CA   93454   20250714                                      B,"
20240208813,,,9340 DEERBROOK ST, DEERBROOK ST                   RANCHO CUCAMONGA,122065 9340,,B-2;B-2,,153,"20240208813 S   SO   E   CALDERON TECHNOLOGIES                  1122065 9340 DEERBROOK ST                   RANCHO CUCAMONGA CA   91730   20250714 DAVID ARTURO CALDERON          B-2   B-2,"
20240208823,,,1457 ROLLINS ROAD, ROLLINS ROAD                   BURLINGAME      ,101759 1457,,,,154,"20240208823 S   CP   W   GENERATION BUILDERS INC                1101759 1457 ROLLINS ROAD                   BURLINGAME       CA   94010   20250714                                      A,"
20240208844,,,212 CORNING AVE, CORNING AVE                     MILPITAS        ,,,C10;C10,,155,"20240208844 S   CP   E   UPGRADE HOME SERVICES                  1066776 212 CORNING AVE                     MILPITAS         CA   95035   20250714 VICTOR ENRIQUE ASCUNA          C10   C10,"
20240208867,,,12209 MARBEL AVE, MARBEL AVE                    DOWNEY          ,032274 1220,,,,156,"20240208867 R   CP   W   BEULAH CONSTRUCTION INC                1032274 12209 MARBEL AVE                    DOWNEY           CA   90242   20250714                                      B,"
20240208872,,,20058 VENTURA BLVD,             WOODLAND HILLS  ,949582 2005,,C10,,157,"20240208872 R   CP   W   WESTCOAST PUBLIC WORKS INC              949582 20058 VENTURA BLVD #318             WOODLAND HILLS   CA   91364   20250714                                      C10,"
20240208873,,,15335 MORRISON ST,            SHERMAN OAKS     ,112703 4713,,HAZ;HAZ,,158,"20240208873 R   LC   W   FIVE STAR BATH SOLUTIONS OF EAST BAY   1125581 4498 TREAT BLVD #1092               CONCORD          CA   94521   20250714                                      B, 2025HA00004 Z    CP   E   WESTCON CONSTRUCTION CORP               703557 275 TAYLOR ROAD                     NEWCASTLE        CA   95658   20250714 ERIC FRANCIS CAMPBELL          HAZ   HAZ, 2025HA00006 Z    SO   E   SKAS JAMES                              315250 10814 LARCH AVENUE                  INGLEWOOD        CA   90304   20250714 JAMES ANDREWS SKAS             HAZ   HAZ, 2025HA00007 Z    LC   E   DUWAMISH SERVICES LLC                  1139640 7421 5TH AVE SOUTH                  SEAITTLE         WA   98108   20250714 ZACHARY MERRITT MARTIN         HAZ   HAZ, 2025HA00008 Z    CP   E   INDY'S DEMOLITION INC                  1007690 2425 SLAUSON AVE STE 116            HUNTINGTON PARK  CA   90255   20250714 INDALECIO FLORES               HAZ   HAZ, 2025HA00009 Z    CP   E   TITAN RESTORATION & CONSTRUCTION INC   1085725 13462 LOCHRIN LANE                  SYLMAR           CA   91342   20250714 VAHE HAGOB MARDIGIAN           HAZ   HAZ, 2025HO00008 H             JOSE DE JESUS GALLEGOS                       0 2352 LATHROP ROAD                   LATHROP          CA   95330   20250714 2025HO00009 H             JACE JOHN SHILOW                             0 2817 E SPRUCE AVE #103              FRESNO           CA   93720   20250714 2025HO00010 H             JESSE ALEXANDER PEREZ                   163104 4213 WINDGATE DR                    DENAIR           CA   95316   20250714 2025HO00012 H             AMY SUSAN ROSE                               0 6572 ASA LN                         ARBUCKLE         CA   95912   20250714 2025HO00014 H             RACHEL SARAH STERN                           0 3055E PLATT AVE                     FRESNO           CA   93721   20250714 2025HO00015 H             GAVIN JAMESON GARZON                         0 33080 TETTERING ST                  LAKE ELSINORE    CA   92530   20250714 2025HO00016 H             MYKOL RANQUIST RHYS                          0 311 ACEBO LN                        SAN CLEMENTE     CA   92672   20250714 2025HO00019 H             ANDREW EDWARD ANTE                           0 2705 VYN DRIVE                      BAKERSFIELD      CA   93306   20250714 2025HO00020 H             MATTHEW RICHARD GRUBER                       0 1281 9TH AVENUE UNIT 2707           SAN DIEGO        CA   92101   20250714 2025HO00022 H             LERODRICK SHARROD SIMS                       0 711 CENTER DR #105-8152             SAN MARCOS       CA   92069   20250714 2025HO00023 H             JOSHUA EMMANUEL CRESPO                       0 1337 LAKEWOOD AVE                   UPLAND           CA   91786   20250714 2025HO00025 H             ELIZABETH ZUNIGA                             0 6108 FRIANT DR                      BAKERSFIELD      CA   93309   20250714 2025HO00028 H             MICHAEL STEPHEN GOSSELIN                     0 22 JEFFERSON CIRCLE                 CLINTON          CT    6413   20250714 2025HO00029 H             PHILLIP HUY NGUYEN                           0 18167 W TERRA VERDE PL              SANTA CLARITA    CA   91387   20250714 2025HO00030 H             CHARLES WEST MCNULTY                    163106 P O BOX 1804                        RUNNING SPRINGS  CA   92382   20250714 2025HO00031 H             FREDDIE VICTOR TABAREZ                       0 2929 E AVENELL AVE                  FRESNO           CA   93725   20250714 2025HO00032 H             DONOVAN CHRISTOPHER DELEON                   0 2047 CHESTNUT STREET                SELMA            CA   93662   20250714 2025HO00033 H             KEITH DWIGHT RELYEA                          0 9506 GOSHEN CT                      BAKERSFIELD      CA   93311   20250714 2025HO00034 H             JOSEPH ROMERO                                0 33421 OLD STATE HWY                 HEMET            CA   92545   20250714 2025HO00035 H             KEMAL AMOR MARTIN                            0 4355 46TH ST APT #6                 SAN DIEGO        CA   92115   20250714 2025HO00036 H   JAMES NORMAN CANTU                         0 4764 N AUGUSTA ST                   FRESNO         CA   93726   20250714 2025HO00037 H   ANDREW ROBERT FRADIS                       0 2857 N LOS FELICES RD APT 208       PALM SPRINGS   CA   92262   20250714 2025HO00038 H   JOSHUA SHAWN WIGGINS                       0 1330 EL CAMINO REAL                 ATASCADERO     CA   93422   20250714 2025HO00040 H   DONALD AHKEEM SMITH                   163105 834 WEST EIGHTH STREET              SANTA ROSA     CA   95401   20250714 2025HO00041 H   CLINT WILLIAM OLIVAS                       0 3331 S MAPLE ST                     VISALIA        CA   93292   20250714 2025HO00042 H   NOE GARCIA GUERRA                          0 P O BOX 75                          CHUALAR        CA   93925   20250714 2025HO00043 H   WILSON MALLOY HEIDGER                      0 8128 CALLE CATALONIA                CARLSBAD       CA   92009   20250714 2025HO00044 H   RAYANA SENINE UNUTOA                       0 4170 CAMINO ISLAY                   SAN DIEGO      CA   92122   20250714 2025HO00045 H   DANNY VAN TAN VU                           0 375 EDGEWOOD LN                     TRACY          CA   95376   20250714 2025HO00064 H   KHAYSONE JOHNDY PHETSOMPHOU                0 2426 S WOODROW AVE                  FRESNO         CA   93725   20250714 2025HO00132 H   BRIAN EFREN MANZANO_NUNEZ                  0 29193 SHPWRIGHT DR                  MENIFEE        CA   92585   20250714 2025HO00142 H   HECTOR EFRAIN DIAZ                         0 5520 MIDWAY PARK PINE               ALBUQUERQUE    NM   87109   20250714 2025HO00145 H   CALEB JOHN ROCHA                           0 4751 EAST ARROW HIGHWAY             MONTCLAIR      CA   91763   20250714 2025HO00147 H   VICTORIA L DRAKE                           0 P O BOX 14                          OAKHURST       CA   93644   20250714 2025HO00155 H   JUAN MANUEL VILLANUEVA RENDON              0 405 N PARK ST                       VISALIA        CA   93291   20250714 2025HO00193 H   DANIEL W PERETTO                           0 2297 RINGWOOD AVE                   SAN JOSE       CA   95131   20250714 2025HO00194 H   DINO OGRESEVIC                        163101 3301 BLACK EAGLE DR                 ANTELOPE       CA   95843   20250714 2025HO00195 H   STEPHEN ANTHONY RIOLO                      0 1570 BROOKHOLLOW DR                 SANTA ANA      CA   92705   20250714 2025HO00196 H   EDUARDO ANDRES URIBE NIETO                 0 801 E PALMER AVE 204                GLENDALE       CA   91205   20250714 2025HO00198 H   KHYRAN LEWIS SHANK                         0 1050 S FLOWER STREET APT 709        LOS ANGELES    CA   90015   20250714 2025HO00200 H   EDOUARD BORISOV                            0 2346 LARCH ST                       SIMI VALLEY    CA   93065   20250714 2025HO00201 H   SHAHAR SELA                                0 5049 LONG BRANCH AVE                SAN DIEGO      CA   92107   20250714 2025HO00202 H   JORDAN WILLIAM COURTNEY                    0 621 W PIONEER AVE UNIT D            MONTESANO      WA   98563   20250714 2025HO00204 H   ISAAC MATEO BASTIDA                        0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00205 H   JESSE JAMES WISBY                          0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00206 H   CRISTIAN DE DIOS                           0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00207 H   JUAN GONZALEZ HERRERA                      0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00208 H   RICARDO MEDINA SANDOVAL                    0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00209 H   MARIE MARLENE LOPEZ                        0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00210 H   MARIA GUADALUPE ARCILA                     0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00211 H   ROSA AVILA                                 0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00212 H   RUDOLPH STEVEN PETE FRANK VASQUEZ          0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00213 H   JASON JAIMES                               0 4655 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00214 H   VICTOR ZAVALA                              0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00215 H   EDWIN ELAM RODRIGUEZ AYALA                 0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00217 H   ANDREW JAMES GIBERT                        0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00218 H   AMY PAULINE MARTINEZ                       0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00219 H   KIRSTIE TAYLOR KITZEROW                    0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00220 H   DIANA ELIZABETH SANTAMARIA GONZALEZ        0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00221 H   JOAQUIN VIRGEN,JR                          0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00222 H   KARLA ARCILA                               0 4955 E HUNTER AVE                   ANAHEIM        CA   92807   20250714 2025HO00223 H   BRONSON ATOMIC FAJARDO                     0 5515 E LA PALMA AVE SUITE 250       ANAHEIM        CA   92807   20250714 2025HO00225 H   SALVADOR ALCAUTAR                          0 1566 SCOTT ST APT 44                SAN JOSE       CA   95126   20250714 2025HO00226 H   LEO FAHIMIPOUR                             0 288 CASITAS BULEVAR                 LOS GATOS      CA   95032   20250714 2025HO00227 H   BRENNAN S WHITNEY                          0 6922 PINE CT                        DUBLIN         CA   94568   20250714 2025HO00230 H   CHRISTOPHER R NGUYEN-ROSS                  0 7020 COMMERCE DR                    PLEASANTON     CA   94588   20250714 2025HO00231 H   KALEB ESMENJUAD AGUILAR               110303 7020 COMMERCE DRIVE                 PLEASANTON     CA   94588   20250714 2025HO00232 H   JEREMY MIDDLETON                           0 4713 GREENLEAF COURT UNIT C         MODESTO        CA   95356   20250714 2025HO00233 H   TIMOTHY JOHN SIMA                          0 4713 GREENLEAF COURT UNIT C         MODESTO        CA   95356   20250714 2025HO00235 H   FABIAN EVERARDO GARCIA MORALES        112703 4713 GREENLEAF COURT UNIT C         MODESTO        CA   95356   20250714 2025HO00236 H   JAMES ADAM OWENS                           0 5515 E LA PALMA AVE SUITE 250       ANAHEIM        CA   92807   20250714 2025HO00237 H   COLE WILLIAM ALEXANDER                     0 5515 E LA PALMA AVE SUITE 250       ANAHEIM        CA   92807   20250714 2025HO00238 H   MICHAEL STEPHEN VAN EGMOND                 0 5515 E LA PALMA AVE SUITE 250       ANAHEIM        CA   92807   20250714 2025HO00243 H   EMERALD E KEMP-AIKENS                      0 8636 ANTELOPE NORTH ROAD,BUILDING D ANTELOPE       CA   95843   20250714 2025HO00244 H   JESUS PEREZ                                0 8636 ANTELOPE NORTH ROAD,BUILDING D ANTELOPE       CA   95843   20250714 2025HO00245 H   SHIVNEET YASHNEEL DEO                      0 8636 ANTELOPE NORTH ROAD,BUILDING D ANTELOPE       CA   95843   20250714 2025HO00246 H   LOGAN BECKER                               0 3809 2ND AVENUE                     SACRAMENTO     CA   95817   20250714 2025HO00247 H   ALEXANDRIA G JIMENEZ                       0 8636 ANTELOPE NORTH ROAD,BUILDING D ANTELOPE       CA   95843   20250714 2025HO00248 H   JOHNNY JOSEPH RUBY                         0 6936 RICHEVE WAY                    SACRAMENTO     CA   95828   20250714 2025HO00281 H   DARIUS MALIK ALLEN                         0 235 FALLAWATER WAY                  SUFFOLK        VA   23434   20250714 2025HO00286 H   JHOVANY GUTIERREZ                          0 10709 SANTA CLARA ST                LAMONT         CA   93241   20250714 2025HO00290 H             BRYCE JOSEF ARONOWITZ                 0 563 RYDERS LANE                    EAST BRUNSWICK    NJ    8816   20250714 2025HO00337 H             DUNCAN RUSSELL BENDER                 0 1401 S MAGNOLIA AVE #9             MONROVIA          CA   91016   20250714 2025HO00338 H             ALEX RILEY YBARRA                     0 651 BREAKAWAY LN                   COSTA MESA        CA   92627   20250714 2025HO00339 H             HAROLD CURTIS NORHEIM                 0 1331 MALLORCA ST                   UPLAND            CA   91784   20250714 2025HO00342 H             ROBERT WILLIAM SPECUT                 0 1910 S UNION ST #5037              ANAHEIM           CA   92805   20250714 2025HO00343 H             ETHAN O'CONNER                        0 692 OAK POINT                      OAK PARK          CA   91377   20250714 2025HO00355 H             NAOR YAKOV FRAISLEER                  0 15335 MORRISON ST #3036            SHERMAN OAKS      CA   91403   20250714"
20250100242,,,,                         NOVATO           ,,,,,252,"20250100242 O   CP   W   DIAZ CONSTRUCTIONS INC                0 P O BOX 54                         NOVATO            CA   94945   20250714                                B,"
20250100243,,,21008 SILVER CLOUD DR, SILVER CLOUD DR              DIAMOND BAR      ,,,C10,,253,"20250100243 O   LC   W   ENERVISION ELECTRIC POWER LLC         0 21008 SILVER CLOUD DR              DIAMOND BAR       CA   91765   20250714                                C10,"
20250100244,,,1604 HUGO AVE, HUGO AVE                      CERES            ,,,C39,,254,"20250100244 O   LC   W   KAIZEN ROOFING LLC                    0 1604 HUGO AVE                      CERES             CA   95307   20250714                                C39,"
20250100250,,,2640 PINELAWN DR, PINELAWN DR                   LA CRESCENTA     ,,,C39,,255,"20250100250 O   CP   W   SUMMIT PRO BUILDERS INC               0 2640 PINELAWN DR                   LA CRESCENTA      CA   91214   20250714                                B,C39,"
20250100252,,,13575 RAND DR, RAND DR                      SHERMAN OAKS     ,811657 1357,,C17,,256,"20250100252 O   CP   W   CONCEPT INSTALLS INC             811657 13575 RAND DR                      SHERMAN OAKS      CA   91423   20250714                                B,C17,"
20250100277,,,1187 COAST VILLAGE ROAD,   MONTECITO        ,,,,,257,"20250100277 O   CP   W   COVE HOUSE CONSTRUCTION INC           0 1187 COAST VILLAGE ROAD,STE #618   MONTECITO         CA   93108   20250714                                B,"
20250100278,,,300 S ATLANTIC BLVD,F         MONTEREY PARK    ,,,C10,,258,"20250100278 O   CP   W   FOX ELECTRIC TECHNOLOGIES       1037199 300 S ATLANTIC BLVD #201-F         MONTEREY PARK     CA   91754   20250714                                C10,"
20250100281,,,11429 EAST BENNETT RD, EAST BENNETT RD              GRASS VALLEY     ,,,C51,,259,"20250100281 O   CP   W   ALPINE IRON                           0 11429 EAST BENNETT RD              GRASS VALLEY      CA   95945   20250714                                B,C51,"
20250100358,,,,                        GUERNEVILLE      ,,,C-4,,260,"20250100358 O   SO   W   MADCON BUILDERS                       0 P O BOX 263                        GUERNEVILLE       CA   95446   20250714                                B,C-4,"
20250200040,,,10820 BEVERLY BLVD,        WHITTIER         ,114524 1082,,A-5;C10;C10,,261,"20250200040 S   CP   E   GL PLUMBING SERVICE             1114524 10820 BEVERLY BLVD A-5 #286        WHITTIER          CA   90601   20250714 GREGORY LUNA             C10   C10,"
20250200145,,,24971 SARA LANE, SARA LANE                    LAGUNA HILLS     ,100124 2497,,C-8,,262,"20250200145 R   LC   W   OC CONCRETE LIFTING LLC         1100124 24971 SARA LANE                    LAGUNA HILLS      CA   92653   20250714                                C-8,"
20250200207,,,1121 WHITE ROCK RD ST,         EL DORADO HILLS  ,783455 1121,,C20,,263,"20250200207 R   CP   W   RIVER CITY CONTROLS INC          783455 1121 WHITE ROCK RD STE 204         EL DORADO HILLS   CA   95762   20250714                                C20,"
20250200215,,,622 CALLE PL, CALLE PLANO                    CAMARILLO        ,,,C39;C39,,264,"20250200215 R   CP   E   GREATWAY ROOFING INC             768955 622 CALLE PLANO                    CAMARILLO         CA   93012   20250714 MATTHEW CHARLES SAEGER   C39   C39,"
20250200229,,,985 JOLLY ROAD,,,,C10,,265,"20250200229 R   CP   W   HENKELS & MC COY INC             183393 985 JOLLY ROAD                     BLUE BELL         PA   19422   20250714                                A,C10,D31,"
