license_number,business_name,status,address,city_state_zip,phone,bond_amount,classifications,expire_date,line_number,raw_text
20240129122,,,4515 E FAIRMONT AVE, E FAIRMONT AVE          FRESNO               ,,,C-9;C-9,,109,"20240129122   O   SO   E   PRO HARRIS DRYWALL                                 0 4515 E FAIRMONT AVE          FRESNO                CA   93726   20250716 ISMAEL GARCIA HARRIS               C-9   C-9,"
20240129125,,,1106 W CORTLAND AVE, W CORTLAND AVE          FRESNO               ,,,C60,,110,"20240129125   O   SO   E   DOMINGO MAGDALENO GASCON                           0 1106 W CORTLAND AVE          FRESNO                CA   93705   20250716                                          C60,"
20240129128,,,332 CLAY ST, CLAY ST                  FILLMORE             ,,,C23,,111,"20240129128   O   CP   E   MEC IRON WORKS INC                                 0 332 CLAY ST                  FILLMORE              CA   93015   20250716                                          C23,"
20240129191,,,10626 ANIMA WAY, ANIMA WAY              SAN DIEGO            ,,,,,112,"20240129191   O   SO   E   QBS CONSTRUCTION SERVICES                          0 10626 ANIMA WAY              SAN DIEGO             CA   92126   20250716 GERARDO BUSTAMANTE                 B     B,"
20240129192,,,812 BADGLEY DR               MODEST, BADGLEY DR               MODESTO              ,,,C54;C54,,113,"20240129192   O   SO   E   GUERREROS TILE AND MARBLE                          0 812 BADGLEY DR               MODESTO               CA   95350   20250716 LEIDI G HURTADO LOPEZ              C54   C54,"
20240129226,,,10176 ADAMS AVE, ADAMS AVE              HUNTINGTON BEACH     ,,,C33;C33,,114,"20240129226   O   CP   E   SOCAL PAINT & RENOVATION                           0 10176 ADAMS AVE              HUNTINGTON BEACH      CA   92646   20250716 JULIO ALBERTO BENENATI             C33   C33,"
20240129261,,,16540 WIKIUP RD, WIKIUP RD              RAMONA               ,,,,,115,"20240129261   O   LC   E   JANSSEN COMMERCIAL SERVICES LLC                    0 16540 WIKIUP RD              RAMONA                CA   92065   20250716 JEZREZL FANCHESCO JANSSEN          B     B,"
20240129262,,,824 N FIG ST, N FIG ST                 ESCONDIDO            ,,,C-5;C-5,,116,"20240129262   O   CP   E   ALEX SANCHEZ FRAMING INC                           0 824 N FIG ST                 ESCONDIDO             CA   92026   20250716 ALEJANDRO SANCHEZ SANCHEZ          C-5   C-5,"
20240129268,,,165 LOBO ST, LOBO ST                  SAN FRANCISCO        ,,,C33;C33,,117,"20240129268   O   SO   E   NERY MEJIA PAINTING                                0 165 LOBO ST                  SAN FRANCISCO         CA   94112   20250716 NERY ROBERTO MEJIA RAMIREZ         C33   C33,"
20240129269,,,3849 SHAMROCK CT, SHAMROCK CT             SOUTH SAN FRANCISCO  ,,,C10;C10,,118,"20240129269   O   SO   E   VICKER NIETO ELECTRICAL                            0 3849 SHAMROCK CT             SOUTH SAN FRANCISCO   CA   94080   20250716 VICKER JOSUE NIETO GOMEZ           C10   C10,"
20240129270,,,10088 TELFAIR AVE, TELFAIR AVE            PACOIMA              ,,,,,119,"20240129270   O   SO   E   RAMON M NAVARRO                                    0 10088 TELFAIR AVE            PACOIMA               CA   91331   20250716 RAMON MANUEL NAVARRO               B     B,"
20240129386,,,5928 DUNROBIN AVE, DUNROBIN AVE            LAKEWOOD             ,,,,,120,"20240129386   O   LC   W   GOT SECURITY SCREENS LLC                           0 5928 DUNROBIN AVE            LAKEWOOD              CA   90713   20250716                                          D28,D52,"
20240129427,,,6430 VARIEL AVE,     WOODLAND HILLS       ,,,C10,,121,"20240129427   O   CP   W   ENERVIA                                            0 6430 VARIEL AVE UNIT 202     WOODLAND HILLS        CA   91367   20250716                                          C10,B,"
20240129668,,,29205 RIO LOBO WAY, RIO LOBO WAY           VALENCIA             ,,,C38;C20,,122,"20240129668   O   SO   W   TRUE TEMP REFRIGERATION & HVAC                     0 29205 RIO LOBO WAY           VALENCIA              CA   91354   20250716                                          C38,C20,"
20240129684,,,,                 CITRUS HEIGHTS       ,,,,,123,"20240129684   O   LC   E   LABOR HOUNDS LLC                                   0 P O BOX 7053                 CITRUS HEIGHTS        CA   95621   20250716 KEVIN JOHN MCCOMBS                 D64   D64,"
20240129719,,,,,,,C10,,124,"20240129719   O   LC   W   FABIAN ENTERPRISES & ELECTRICAL SERVICES           0 1736 6429 CIR                MONTROSE              CO   81403   20250716                                          C10,"
20240129729,,,30 ARLINGTON DR, ARLINGTON DR              PETALUMA             ,,,,,125,"20240129729   O   CP   W   E RODAS CONSTRUCTION INC                           0 30 ARLINGTON DR              PETALUMA              CA   94952   20250716                                          B,"
20240129731,,,7111 S WATT AVE, S WATT AVE              SACRAMENTO           ,119234 7111,,,,126,"20240129731   O   CP   W   SOTO CONSTRUCTION SERVICES                   1119234 7111 S WATT AVE              SACRAMENTO            CA   95829   20250716                                          B,"
20240129735,,,3337 SUNRISE BLVD,         RANCHO CORDOVA       ,,,C15;C54,,127,"20240129735   O   CP   W   FLOORS FOREVER INC                                 0 3337 SUNRISE BLVD #2         RANCHO CORDOVA        CA   95742   20250716                                          C15,C54,"
20240129761,,,34081 NIELSEN RD, NIELSEN RD             NORTH FORK           ,,,C51,,128,"20240129761   O   SO   W   ELLIS STEEL                                        0 34081 NIELSEN RD             NORTH FORK            CA   93643   20250716                                          C51,"
20240129765,,,12645 CLARK ST, CLARK STREET           SANTA FE SPRINGS     ,,,,,129,"20240129765   O   CP   W   KEN G CORP                                         0 12645 CLARK STREET           SANTA FE SPRINGS      CA   90670   20250716                                          A,"
20240205112,,,1185 OBRIEN DR, OBRIEN DRIVE            MENLO PARK           ,873578 1185,,C39,,130,"20240205112   S   CP   E   CASTLE ROCK DESIGN AND DEVELOPMENT INC        873578 1185 OBRIEN DRIVE            MENLO PARK            CA   94025   20250716                                          C39,"
20240207588,,,33172 OCEAN HILL DR, OCEAN HILL DRIVE       DANA POINT           ,108495 3317,,C53;C53,,131,"20240207588   S   CP   E   LINKPRO BUILDERS                             1108495 33172 OCEAN HILL DRIVE       DANA POINT            CA   92629   20250716 NICHOLAS WAYNE DEDMON              C53   C53,"
20240207885,,,,                 JURUPA VALLEY        ,,,,,132,"20240207885   R   CP   W   TOPLINE SUPPLY INC                            642940 P O BOX 3008                 JURUPA VALLEY         CA   92519   20250716                                          B,"
20240208356,,,417 W ALLEN AVE ST,             SAN DIMAS            ,,,C39,,133,"20240208356 S   CP   W   CLEAN ENERGY SOLUTIONS INC                                 998787 417 W ALLEN AVE STE 105             SAN DIMAS             CA   91773   20250716                                        C39,"
20240208519,,,00390 H            CARTER CHRIST, TUCSON CIRCLE                  SUISUN CITY          ,789510 1665,,HAZ;HAZ,,134,"20240208519 S   CP   W   SAFE2CORE INC                                              940453 3801 CHARTER PARK CT STE A          SAN JOSE              CA   95136   20250716                                        A, 2025AB00003 A   SO   E   BLAKEMORE CONSTRUCTION                                    1030190 P O BOX 432                         VICTOR                CA   95240   20250716 JACOB EUGENE BLAKEMORE           ASB   ASB, 2025HA00012 Z   CP   E   C F M PRECISION GENERAL ENGINEERING INC                   1133869 18434 SYCAMORE AVE                  PATTERSON             CA   95363   20250716 MIGUEL ANGEL ZARAGOZA VALENCIA   HAZ   HAZ, 2025HA00014 Z   CP   E   GREENLEAF ENGINEERING                                      789510 1665 BURKE LANE                     HUNTINGTON BEACH      CA   92647   20250716 TIMOTHY ALLEN GREENLEAF          HAZ   HAZ, 2025HO00123 H            HOLDEN MATHEW JESSE PIERCE                                      0 1115 E 1300 N                       SHELLEY               ID   83274   20250716 2025HO00124 H            HOLLIE MARIE ROMANO                                             0 7029 EDGEWATER DRIVE                MANDEVILLE            LA   70471   20250716 2025HO00125 H            ISREAL CAL RICARDO CRUZ                                         0 475 DUER ROAD                       SEBASTOPOL            CA   95472   20250716 2025HO00367 H            ALEXANDER J PADILLA                                             0 432 EDGEHILL LANE #117              OCEANSIDE             CA   92054   20250716 2025HO00370 H            ALEX MEYER HUNDLEY                                              0 3379 GUNNISON DRIVE                 FORT COLLINS          CO   80526   20250716 2025HO00371 H            GABRIEL WALLACE JAMES                                           0 7375 DUNES ST                       WELLINGTON            CO   80549   20250716 2025HO00377 H            JUSTIN KAI OKUMURA                                              0 1950 BROADWAY APT 1703              OAKLAND               CA   94612   20250716 2025HO00386 H            JACOB J THOMAS,SR                                               0 2730 BRIARCLIFF DR                  RIVERBANK             CA   95367   20250716 2025HO00390 H            CARTER CHRISTIAN REYNOLDS                                       0 1604 TUCSON CIRCLE                  SUISUN CITY           CA   94585   20250716"
20250100003,,,5860 BELLEVIEW AVE, BELLEVIEW AVE                  SACRAMENTO           ,,,C27,,147,"20250100003 O   CP   W   LAWN & ORDER LANDSCAPE SERVICES                                 0 5860 BELLEVIEW AVE                  SACRAMENTO            CA   95824   20250716                                        C27,"
20250100029,,,756 ORO LEAF ST, ORO LEAF ST                     BEAUMONT             ,,,C33,,148,"20250100029 O   CP   W   ICON PRO PAINTING INC                                           0 756 ORO LEAF ST                     BEAUMONT              CA   92223   20250716                                        C33,"
20250100030,,,81600 FRED WARING DR,         INDIO                ,,,C20,,149,"20250100030 O   CP   W   FIGUEROA TWO BROTHERS ASSOCIATION INC                           0 81600 FRED WARING DR SPC 69         INDIO                 CA   92201   20250716                                        C20,"
20250100040,,,, MT DIABLO              LAFAYETTE            ,,,,,150,"20250100040 O   CP   W   AR CONSTRUCTIVE INC                                             0 PMB 112,3559 MT DIABLO              LAFAYETTE             CA   94549   20250716                                        B,"
20250100046,,,4180 STONE MOUNTAIN DR, STONE MOUNTAIN DRIVE           CHINO HILLS          ,137022 4180,,C15,,151,"20250100046 O   CP   W   KMH FLOORING SOLUTIONS INC                                1137022 4180 STONE MOUNTAIN DRIVE           CHINO HILLS           CA   91709   20250716                                        C15,"
20250100047,,,36 ACACIA DR, ACACIA DRIVE                     LEMOORE              ,,,C10,,152,"20250100047 O   SO   W   TYLER S TRULL ELECTRIC                                          0 36 ACACIA DRIVE                     LEMOORE               CA   93245   20250716                                        C10,"
20250100057,,,6672 ROCA CIR                       SAN BERNARD, ROCA CIR                       SAN BERNARDINO       ,,,C10,,153,"20250100057 O   SO   W   ROCA ELECTRIC                                                   0 6672 ROCA CIR                       SAN BERNARDINO        CA   92404   20250716                                        C10,"
20250100064,,,32051 WESTWOOD DR, WESTWOOD DRIVE                FORT BRAGG           ,078841 3205,,,,154,"20250100064 O   CP   W   PASSENGER CONSTRUCTION CORP                               1078841 32051 WESTWOOD DRIVE                FORT BRAGG            CA   95437   20250716                                        A,"
20250100124,,,2931 BROADWAY STREET                WALN, BROADWAY STREET                WALNUT PARK          ,136048 2931,,,,155,"20250100124 O   CP   W   RAYMOND CLEAN UP SERVICE INC                              1136048 2931 BROADWAY STREET                WALNUT PARK           CA   90255   20250716                                        D63,"
20250100127,,,300 TEXAS ST, TEXAS ST                        VALLEJO              ,,,B-2,,156,"20250100127 O   SO   W   JD REMODEL SERVICES                                             0 300 TEXAS ST                        VALLEJO               CA   94590   20250716                                        B-2,"
20250100145,,,,TH PL                       LOS ANGELES          ,,,B-2,,157,"20250100145 O   CP   W   HOME RESTORATION SPECIALIST INC                                 0 242 W 47TH PL                       LOS ANGELES           CA   90037   20250716                                        B-2,"
20250100153,,,1550 N HARVARD BLVD,           LOS ANGELES          ,,,,,158,"20250100153 O   SO   W   DC GENERAL CONTRACTING                                          0 1550 N HARVARD BLVD APT 4           LOS ANGELES           CA   90027   20250716                                        B,"
20250100157,,,25015 SHADY BIRCH CT, SHADY BIRCH CT                SANTA CLARITA        ,971039 2501,,,,159,"20250100157 O   CP   W   CARE CONSTRUCTION INC                                      971039 25015 SHADY BIRCH CT                SANTA CLARITA         CA   91387   20250716                                        B,"
20250100164,,,529 COOT LANE, COOT LANE                       SUISUN CITY          ,,,C39,,160,"20250100164 O   CP   W   VIEWPOINT ROOFING INC                                     1139557 529 COOT LANE                       SUISUN CITY           CA   94585   20250716                                        C39,"
20250100174,,,2050 COTNER AVE,             LOS ANGELES          ,,,,,161,"20250100174 O   CP   W   DAMAGE RESTORATION AUTHORITY INC                                0 2050 COTNER AVENUE FL 2             LOS ANGELES           CA   90025   20250716                                        B,"
20250100178,,,4876 ESCOBEDO DR, ESCOBEDO DR                    WOODLAND HILLS       ,,,,,162,"20250100178 O   CP   W   ESRL DEVELOPMENT INC                                            0 4876 ESCOBEDO DR                    WOODLAND HILLS        CA   91364   20250716                                        B,"
20250100189,,,1501 LINCOLN BLVD,             VENICE               ,,,C10,,163,"20250100189 O   CP   W   AP ELECTRICS                                                    0 1501 LINCOLN BLVD #1158             VENICE                CA   90291   20250716                                        C10,"
20250100192,,,12022 CLARK ST,         MORENO VALLEY        ,,,,,164,"20250100192 O   CP   W   DREAM OASIS BUILDERS                                            0 12022 CLARK STREET UNIT 202         MORENO VALLEY         CA   92557   20250716                                        B,"
20250100255,,,709 E ST, E ST                            RAMONA               ,,,C33,,165,"20250100255 O   CP   W   MH ELITE PAINTING INC                                           0 709 E ST                            RAMONA                CA   92065   20250716                                        C33,"
20250100259,,,19350 SHERMAN WAY,          RESEDA               ,,,,,166,"20250100259 O   CP   W   RC REMODELING & CONSTRUCTION                                    0 19350 SHERMAN WAY UNIT 120          RESEDA                CA   91335   20250716                                        B,"
20250100260,,,2150 YORBA LINDA BLVD,   YORBA LINDA          ,,,,,167,"20250100260 O   CP   W   LAMARC PRIME BUILDERS INC                                       0 2150 YORBA LINDA BLVD,STE G #1043   YORBA LINDA           CA   92887   20250716                                        B,"
20250100270,,,9480 UTICA AVE,                 RANCHO CUCAMONGA     ,,,C20,,168,"20250100270 O   CP   W   SPECIALIZE HOME SERVICES HEATING & AIR CONDITIONING INC         0 9480 UTICA AVE #608                 RANCHO CUCAMONGA      CA   91730   20250716                                        C20,"
20250100271,,,2610 WEST ORANGETHORPE AVE,     FULLERTON            ,,,C10,,169,"20250100271 O   CP   W   ECO GREENERGY INC                                               0 2610 WEST ORANGETHORPE AVE,#102     FULLERTON             CA   92833   20250716                                        C10,"
20250100272,,,,                        NORCO                ,,,,,170,"20250100272 O   CP   W   RPM TOWER SERVICES INC                                          0 P O BOX 5601                        NORCO                 CA   92860   20250716                                        B,"
20250100338,,,13967 FOSTER AVE, FOSTER AVE                    BALDWIN PARK         ,,,,,171,"20250100338 O   CP   W   HONESTY HOME REMODELING                                         0 13967 FOSTER AVE                    BALDWIN PARK          CA   91706   20250716                                        B,"
20250100342,,,12763 WELBY WAY, WELBY WAY                     NORTH HOLLYWOOD      ,,,,,172,"20250100342 O   CP   W   SUPERSTARS REMODELING INC                                       0 12763 WELBY WAY                     NORTH HOLLYWOOD       CA   91606   20250716                                        B,"
20250100356,,,,                         MONROVIA             ,,,C10;C20;C36,,173,"20250100356 O   CP   W   ASSET AIR & PLUMBING                                            0 P O BOX 303                         MONROVIA              CA   91017   20250716                                        C10,C20,C36,"
20250100357,,,17412 VENTURA BLVD,             ENCINO               ,,,C10;C33,,174,"20250100357 O   CP   W   MAI BUILDERS INC                                                0 17412 VENTURA BLVD #755             ENCINO                CA   91316   20250716                                        B,C10,C33,"
20250100639,,,755 S MAIN ST,,,,C10,,175,"20250100639 O   CP   W   INDEPENDENCE POWER SYSTEMS                                      0 755 S MAIN ST SUITE 4177            CEDAR CITY            UT   84720   20250716                                        C10,"
20250100661,,,3245 UNIVERSITY AVE,            SAN DIEGO            ,,,C-2;C-2,,176,"20250100661 O   CP   E   THERMAL MECHANICAL INSULATORS                                   0 3245 UNIVERSITY AVE #288            SAN DIEGO             CA   92104   20250716 ANDREW TORRES                    C-2   C-2,"
20250100750,,,512 S LOS ANGELES AVENUE            ST, S LOS ANGELES AVENUE            STOCKTON             ,,,C10;C10,,177,"20250100750 O   SO   E   ALVIE ELECTRIC                                                  0 512 S LOS ANGELES AVENUE            STOCKTON              CA   95203   20250716 MANUEL ALBERTO ALVAREZ           C10   C10,"
20250200008,,,1 CONSTRUCT, HINTON ST                     HESPERIA             ,073256 1798,,,,178,"20250200008 S   CP   W   SOLO 1 CONSTRUCTION                                       1073256 17982 HINTON ST                     HESPERIA              CA   92345   20250716                                        D28,"
20250200011,,,21219 ROSCOE BLVD,           CANOGA PARK          ,046367 2121,,C-8;C-8,,179,"20250200011 S   CP   E   AMERICAN COTTAGE CONSTRUCTION INC                         1046367 21219 ROSCOE BLVD APT 111           CANOGA PARK           CA   91304   20250716 SHAHRAM MOALEJTABRIZI            C-8   C-8,"
20250200016,,,16780 ESPOLA ROAD                   POWAY, ESPOLA ROAD                   POWAY                ,884733 1678,,,,180,"20250200016 R   PA   W   CREATIVE INTERIOR DESIGNS                                  884733 16780 ESPOLA ROAD                   POWAY                 CA   92064   20250716                                        B,"
20250200018,,,25462 MORNINGSTAR ROAD              LAKE FOREST, MORNINGSTAR ROAD              LAKE FOREST          ,052585 2546,,C36;C36,,181,"20250200018 S   SO   E   WALDMAN DORON                                             1052585 25462 MORNINGSTAR ROAD              LAKE FOREST           CA   92630   20250716 DORON WALDMAN                    C36   C36,"
20250200024,,,41490 LOS ALAMOS ROAD, LOS ALAMOS ROAD               MURRIETA             ,688893 4149,,,,182,"20250200024 S   CP   W   CAL - WEST POOLS AND SPAS INC                              688893 41490 LOS ALAMOS ROAD               MURRIETA              CA   92589   20250716                                        D34,"
20250200028,,,8784 LISCARNEY WAY, LISCARNEY WAY                  SACRAMENTO           ,139595 8784,,C27;C27,,183,"20250200028 S   SO   E   LUCIO'S SYNTHETIC TURF                                    1139595 8784 LISCARNEY WAY                  SACRAMENTO            CA   95828   20250716 LUCIO LOPEZ GARCIA               C27   C27,"
20250200030,,,605 CLINT WAY, CLINT WAY                       YUBA CITY            ,,,,,184,"20250200030 S   CP   W   DEPENDABLE HANDYMAN SERVICES INC                          1065708 605 CLINT WAY                       YUBA CITY             CA   95993   20250716                                        A,"
20250200044,,,970 DETROIT AVE STE F               CONCORD, DETROIT AVE STE F               CONCORD              ,,,C10,,185,"20250200044 R   CP   W   FULL SPECTRUM TECHNOLOGY GROUP                            1118392 970 DETROIT AVE STE F               CONCORD               CA   94518   20250716                                        C10,"
20250200045,,,18329 HART ST, HART STREET                   RESEDA               ,877875 1832,,C10;C33,,186,"20250200045 R   CP   W   CHOOSE A FLOOR                                             877875 18329 HART STREET                   RESEDA                CA   91335   20250716                                        B,C10,C33,"
20250200046,,,33682 CALLE CONEJO                  SAN JUAN CAPIST, CALLE CONEJO                  SAN JUAN CAPISTRANO  ,790710 3368,,C27;C12,,187,"20250200046 R   CP   W   REYNOLDS D P CORPORATION                                   790710 33682 CALLE CONEJO                  SAN JUAN CAPISTRANO   CA   92675   20250716                                        C27,C12,A,"
20250200057,,,3862 BASS ST, BASS ST                        LA MESA              ,070235 3862,,,,188,"20250200057 R   CP   E   TBL CONSTRUCTION                                          1070235 3862 BASS ST                        LA MESA               CA   91941   20250716 TRINH BANG LE                    B     B,"
20250200058,,,2355 WESTWOOD BLVD,             LOS ANGELES          ,113917 2355,,C-6;C-6,,189,"20250200058 S   SO   E   CABMAT DESIGN BUILD                                       1113917 2355 WESTWOOD BLVD #189             LOS ANGELES           CA   90064   20250716 PEDRO CABRAL                     C-6   C-6,"
20250200064,,,8715 CRENSHAW BLVD, CRENSHAW BLVD                  INGLEWOOD            ,012922 8715,,,,190,"20250200064 S   SO   E   ROCK N ROLL LANDSCAPING                                   1012922 8715 CRENSHAW BLVD                  INGLEWOOD             CA   90305   20250716 VIDAL RODRIGUEZ,III              B     B,"
20250200067,,,18245 SAN JOSE ST, SAN JOSE ST                   NORTHRIDGE           ,067176 1824,,C20,,191,"20250200067 S   SO   E   GONZO GENERAL CONTRACTOR                                  1067176 18245 SAN JOSE ST                   NORTHRIDGE            CA   91326   20250716                                        C20,"
20250200069,,,12473 GLADSTONE AVE,J       SYLMAR               ,091296 1247,,,,192,"20250200069 S   CP   E   B & L IRONWORKS INC                                       1091296 12473 GLADSTONE AVE SUITE I&J       SYLMAR                CA   91342   20250716 LUIS REY PEREZ-TAPIA             B     B,"
20250200075,,,5450 THORNWOOD DR ST, THORNWOOD DR STE E             SAN JOSE             ,066571 5450,,,,193,"20250200075 R   CP   W   TOP HOME BUILDERS INC                                     1066571 5450 THORNWOOD DR STE E             SAN JOSE              CA   95123   20250716                                        B,"
20250200083,,,2320 S ARCHIBALD AVE, S ARCHIBALD AVE                ONTARIO              ,895236 2320,,,,194,"20250200083 S   CP   W   METRO RF SERVICES INC                                      895236 2320 S ARCHIBALD AVE                ONTARIO               CA   91761   20250716                                        A,"
20250200085,,,9237 REGENTS RD,           LA JOLLA             ,137483 9237,,,,195,"20250200085 S   CP   W   PLUMBING V                                                1137483 9237 REGENTS RD UNIT K308           LA JOLLA              CA   92037   20250716                                        B,"
20250200086,,,951 WARDEN AVE                      SAN LEANDR, WARDEN AVE                      SAN LEANDRO          ,,,C10;C10,,196,"20250200086 S   SO   E   KYDA CONSTRUCTION                                          965762 951 WARDEN AVE                      SAN LEANDRO           CA   94577   20250716 ANDY HUI ZHU                     C10   C10,"
20250200087,,,12265 EL CAMINO REAL ST,        SAN DIEGO            ,092094 1226,,C-7;C-7,,197,"20250200087 R   CP   E   PALADIN TECHNOLOGIES USA INC                              1092094 12265 EL CAMINO REAL STE 240        SAN DIEGO             CA   92130   20250716 JODY JOHN VANDENBOER             C-7   C-7,"
20250200088,,,1721 SORENSON DRIVE                 LINCOLN, SORENSON DRIVE                 LINCOLN              ,883160 1721,,,,198,"20250200088 S   SO   W   A-ADVANCED                                                 883160 1721 SORENSON DRIVE                 LINCOLN               CA   95648   20250716                                        D52,"
20250200092,,,835 REGULO PL,         CHULA VISTA          ,,,,,199,"20250200092   S   SO   E   JARAD JAMAL                                 1053252 835 REGULO PLACE APT 1338         CHULA VISTA           CA   91910   20250716 JAMAL JARAD                     B     B,"
20250200093,,,20250716 ARMANDO HONEST,TH STREET             SAN JOSE             ,,,C10;C10,,200,"20250200093   S   CP   E   DELGADO CONSTRUCTION INC                     890376 360 SOUTH 13TH STREET             SAN JOSE              CA   95112   20250716 ARMANDO HONESTO DELGADO         C10   C10,"
20250200105,,,4760 SEA WATER LANE, SEA WATER LANE               SAN DIEGO            ,062695 4760,,C27,,201,"20250200105   S   CP   E   GREEN SPHERE DEMOLITION INC                 1062695 4760 SEA WATER LANE               SAN DIEGO             CA   92154   20250716                                       C27,"
20250200113,,,6393 FRANK AVE, FRANK AVE                    MIRA LOMA            ,048694 6393,,C-8;C-8,,202,"20250200113   S   CP   E   G 2 SYNTHETICS                              1048694 6393 FRANK AVE                    MIRA LOMA             CA   91752   20250716 JOSE GOMEZ                      C-8   C-8,"
20250200114,,,,TH LANE                    SOUTH SAN FRANCISCO  ,,,,,203,"20250200114   S   SO   E   CROSSAN CIARAN                              1136311 __236 9TH LANE                    SOUTH SAN FRANCISCO   CA   94080   20250716 CIARAN MICHAEL CROSSAN          A     A,"
20250200126,,,246 WINHAM ST, WINHAM ST                     SALINAS              ,,,,,204,"20250200126   S   CP   E   MASTER PAINTING & COATINGS                  1027921 246 WINHAM ST                     SALINAS               CA   93901   20250716 JOSE LUIS RANGEL                B     B,"
20250200130,,,8340 VICKERS ST, VICKERS ST K                 SAN DIEGO            ,008986 8340,,C27;C27,,205,"20250200130   S   CP   E   PEAK BUILDERS & ROOFERS OF SAN DIEGO        1008986 8340 VICKERS ST K                 SAN DIEGO             CA   92111   20250716 ELIAHU EYAL YAAKOV              C27   C27,"
20250200131,,,42680 YOSEMITE SPRINGS DR, YOSEMITE SPRINGS DR         COARSEGOLD           ,128729 4268,,C10;C10,,206,"20250200131   S   SO   E   CENTRALNET TECHNOLOGIES                     1128729 42680 YOSEMITE SPRINGS DR         COARSEGOLD            CA   93614   20250716 JOSE AGUINALDO GARCELLANO,III   C10   C10,"
20250200134,,,,                     SAN JOSE             ,,,C42,,207,"20250200134   S   CP   W   ABLE GENERAL ENGINEERING INC                1063451 P O BOX 24819                     SAN JOSE              CA   95154   20250716                                       C42,"
20250200135,,,10808 FOOTHILL BLVD,   RANCHO CUCAMONGA     ,058650 1080,,C21;C21,,208,"20250200135   S   CP   E   HOLGUIN & HOLGUIN ENTERPRISES INC           1058650 10808 FOOTHILL BLVD,STE 160-681   RANCHO CUCAMONGA      CA   91730   20250716 EDMUND GONZALES HOLGUIN         C21   C21,"
20250200137,,,400 REED ST,                    SANTA CLARA          ,,,,,209,"20250200137   S   CP   W   NEKO ELECTRIC                               1101532 400 REED ST #5                    SANTA CLARA           CA   95050   20250716                                       B,"
20250200218,,,5143 WHITE OAK AVE,            ENCINO               ,113196 5143,,,,210,"20250200218   R   CP   W   MANHATTAN BRIDGE - CONSTRUCTION GROUP INC   1113196 5143 WHITE OAK AVE 405            ENCINO                CA   91316   20250716                                       B,"
20250200223,,,5228 W AVE L                      LANCAST, W AVE L                      LANCASTER            ,002578 5228,,,,211,"20250200223   R   CP   W   A R C HOME IMPROVEMENT INC                  1002578 5228 W AVE L                      LANCASTER             CA   93536   20250716                                       B,"
