license_number,business_name,status,address,city_state_zip,phone,bond_amount,classifications,expire_date,line_number,raw_text
20240128496,,,23640 ARMINTA ST                    WEST, ARMINTA ST                    WEST HILLS        ,,,,,142,"20240128496   O   SO   E   PEJHMAN KABIRINIA                               0 23640 ARMINTA ST                    WEST HILLS         CA   91304   20250708 PEJHMAN KABIRINIA             B     B,"
20240128502,,,9692 VIA EXCELENCIA ST,         SAN DIEGO         ,,,,,143,"20240128502   O   CP   E   NEXT DAY ACCESS                                 0 9692 VIA EXCELENCIA STE 101         SAN DIEGO          CA   92126   20250708 JOHN FRANK BONVENO            B     B,"
20240128626,,,20035 MARTHA ST, MARTHA ST                     WOODLAND HILLS    ,,,,,144,"20240128626   O   CP   W   FRAME IT INC                                    0 20035 MARTHA ST                     WOODLAND HILLS     CA   91367   20250708                                     B,"
20240128788,,,2383 ADRIATIC AVE, ADRIATIC AVE                   LONG BEACH        ,,,,,145,"20240128788   O   CP   E   FAF BUILDERS CORP                               0 2383 ADRIATIC AVE                   LONG BEACH         CA   90810   20250708 FLOY MIRAMONTES SARAVIA       B     B,"
20240128817,,,2134 NORRIS AVE, NORRIS AVE                     DOS PALOS         ,,,C20,,146,"20240128817   O   LC   W   MEJIA MECHANICAL LLC                            0 2134 NORRIS AVE                     DOS PALOS          CA   93620   20250708                                     C20,"
20240128910,,,29091 BOBCAT DR, BOBCAT DRIVE                  MENIFEE           ,,,C33,,147,"20240128910   O   CP   W   GENERAL CUSTOM PAINTING INC                     0 29091 BOBCAT DRIVE                  MENIFEE            CA   92584   20250708                                     C33,"
20240128926,,,302 S MONTE VISTA ST, S MONTE VISTA ST UNIT A         LA HABRA          ,,,,,148,"20240128926   O   SO   E   UPLIFT GARAGE DOORS                             0 302 S MONTE VISTA ST UNIT A         LA HABRA           CA   90631   20250708 CESAR JULIAN GARCIA           D28   D28,"
20240129048,,,2111 LANE ST,                  SAN FRANCISCO     ,030302 2111,,C39,,149,"20240129048   O   CP   W   415 ROOFING CORP                          1030302 2111 LANE ST 24231                  SAN FRANCISCO      CA   94124   20250708                                     C39,"
20240129138,,,2650 JAMACHA RD,         EL CAJON          ,,,C27,,150,"20240129138   O   CP   W   ABW BUILDERS INC                                0 2650 JAMACHA RD SUITE 14758         EL CAJON           CA   92019   20250708                                     B,C27,"
20240129202,,,1062 SEA GLASS WAY, SEA GLASS WAY                  SAN DIEGO         ,029240 1062,,C33,,151,"20240129202   O   CP   W   A+ PROFESSIONAL PAINTING                  1029240 1062 SEA GLASS WAY                  SAN DIEGO          CA   92154   20250708                                     C33,"
20240129205,,,608 SPRUCE ST, SPRUCE ST                       HALF MOON BAY     ,,,,,152,"20240129205   O   CP   W   GAVSTAR CONSTRUCTION                            0 608 SPRUCE ST                       HALF MOON BAY      CA   94019   20250708                                     B,"
20240129206,,,849 ALMAR AVE,           SANTA CRUZ        ,,,C-307,,153,"20240129206   O   CP   W   BOYD PACIFIC CONSTRUCTION INC                   0 849 ALMAR AVE SUITE C-307           SANTA CRUZ         CA   95060   20250708                                     B,"
20240129212,,,11965 HERITAGE OAKS PL, HERITAGE OAKS PLACE           AUBURN            ,,,C10;C16,,154,"20240129212   O   CP   W   CALIFORNIA FIRE AND ALARM INC                   0 11965 HERITAGE OAKS PLACE           AUBURN             CA   95603   20250708                                     C10,C16,"
20240129237,,,1482                        LINCOLN,                        LINCOLN           ,,,C10,,155,"20240129237   O   LC   W   S W ELECTRIC LLC                           969399 P O BOX 1482                        LINCOLN            CA   95648   20250708                                     C10,"
20240129437,,,12149 OXNARD ST,              NORTH HOLLYWOOD   ,,,C39,,156,"20240129437   O   CP   W   BLUE SKIES ROOFING                              0 12149 OXNARD ST APT #8              NORTH HOLLYWOOD    CA   91606   20250708                                     C39,"
20240129462,,,1301 MORNING VIEW DR,        ESCONDIDO         ,094707 1301,,C-5,,157,"20240129462   O   CP   W   BOTTOM UP CONSTRUCTION INC                1094707 1301 MORNING VIEW DR APT 103        ESCONDIDO          CA   92026   20250708                                     B,C-5,"
20240129463,,,, SAINT BASIL CIR                ROSEVILLE         ,974922 1849,,,,158,"20240129463   O   CP   W   PHASE ONE CONSTRUCTION INC                 974922 1849 SAINT BASIL CIR                ROSEVILLE          CA   95747   20250708                                     A,B,"
20240129467,,,16800 DEVONSHIRE ST,            GRANADA HILLS     ,,,C39;C36,,159,"20240129467   O   CP   W   ROOF REPAIR & CONSTRUCTION INC                  0 16800 DEVONSHIRE ST #309            GRANADA HILLS      CA   91352   20250708                                     B,C39,C36,"
20240129469,,,1505 TRAGER CANYON RD, TRAGER CANYON RD               PASO ROBLES       ,886288 1505,,C-8,,160,"20240129469   O   CP   W   CALIBER CONCRETE & CONSTRUCTION INC        886288 1505 TRAGER CANYON RD               PASO ROBLES        CA   93446   20250708                                     B,C-8,"
20240129471,,,2640 JACKSON DR                     HOLLIST, JACKSON DR                     HOLLISTER         ,,,C-8,,161,"20240129471   O   CP   W   BELLA TERRA CONCRETE & PAVER INC                0 2640 JACKSON DR                     HOLLISTER          CA   95023   20250708                                     C-8,D06,"
20240129476,,,3606 LINDA VISTA AVE, LINDA VISTA AVE                NAPA              ,,,C10;C27;C20;C46,,162,"20240129476   O   CP   W   SMARTBUILT INC                                  0 3606 LINDA VISTA AVE                NAPA               CA   94558   20250708                                     B,C10,C27,C20,C46,"
20240129777,,,8794 DAWN CT,                 SANTEE            ,,,C45;C45,,163,"20240129777   O   PA   E   SIGNLANGUAGE LABS                               0 8794 DAWN CT UNIT 4                 SANTEE             CA   92071   20250708 ELIJAH BENJAMIN ELLIOTT       C45   C45,"
20240129783,,,4665 MUNJAR RD, MUNJAR RD                      CHICO             ,,,C43;C43,,164,"20240129783   O   CP   E   HILL'S GUTTERS                                  0 4665 MUNJAR RD                      CHICO              CA   95973   20250708 QUINTON PAUL HILL             C43   C43,"
20240205394,,,584 LELAND AVE, LELAND AVE                      SAN FRANCISCO     ,,,C16,,165,"20240205394   S   CP   W   XIN PLUMBING CORPORATION                  1077813 584 LELAND AVE                      SAN FRANCISCO      CA   94134   20250708                                     C16,"
20240205395,,,584 LELAND AVE, LELAND AVE                      SAN FRANCISCO     ,,,,,166,"20240205395   S   CP   W   XIN PLUMBING CORPORATION                  1077813 584 LELAND AVE                      SAN FRANCISCO      CA   94134   20250708                                     B,"
20240205976,,,19197 GOLDEN VALLEY ROAD,      SANTA CLARITA     ,112470 1919,,,,167,"20240205976   S   SO   E   COLE KELTIE B                             1112470 19197 GOLDEN VALLEY ROAD # 401      SANTA CLARITA      CA   91387   20250708 KELTIE BRYN COLE              A     A,"
20240206617,,,2796 ALTA VISTA DR, ALTA VISTA DR                  FALLBROOK         ,977929 2796,,C53;C53,,168,"20240206617   S   CP   E   CERULLI CONSTUCTION                        977929 2796 ALTA VISTA DR                  FALLBROOK          CA   92028   20250708 CHARLES SAMUEL CERULLI,III    C53   C53,"
20240206620,,,1035 FOLGER AVE, FOLGER AVENUE                  BERKELEY          ,326203 1035,,C46;C46,,169,"20240206620   R   CP   E   SUN LIGHT & POWER                          326203 1035 FOLGER AVENUE                  BERKELEY           CA   94710   20250708 BRADY WILLIAM TYLE COX        C46   C46,"
20240206798,,,3444 LADD TRACT CT                  ST, LADD TRACT CT                  STOCKTON          ,131401 3444,,C27;C27,,170,"20240206798   S   CP   E   GREATER VALLEY CONCRETE                   1131401 3444 LADD TRACT CT                  STOCKTON           CA   95205   20250708 SAUL VERA                     C27   C27,"
20240207776,,,,                        BURLINGAME        ,,,C10;C33,,171,"20240207776   R   CP   W   ECONOMY PLUMBING                           613784 P O BOX 1691                        BURLINGAME         CA   94011   20250708                                     C10,C33,D21,"
20240207808,,,3864 SAN GABRIEL ST, SAN GABRIEL STREET             SIMI VALLEY       ,024214 3864,,C33,,172,"20240207808   R   CP   W   F C A PAINTING INC                        1024214 3864 SAN GABRIEL STREET             SIMI VALLEY        CA   93063   20250708                                     C33,"
20240208100,,,940 FAIRVIEW ROAD, FAIRVIEW ROAD                   OJAI              ,,,C-8;C-8,,173,"20240208100   R   CP   E   LOE CONSTRUCTION INC                       360928 940 FAIRVIEW ROAD                   OJAI               CA   93023   20250708 BRADLEY GENE CRAIG            C-8   C-8,"
20240208114,,,11 CHAMPNEY PL, CHAMPNEY PLACE                   LAGUNA NIGUEL     ,,,C27,,174,"20240208114   R   LC   W   MORSE LANDSCAPES LLC                      1027137 11 CHAMPNEY PLACE                   LAGUNA NIGUEL      CA   92677   20250708                                     C27,"
20240208163,,,,                         LODI              ,,,C20;C36,,175,"20240208163   R   LC   W   TOKAY HEATING & AIR LLC                   1129620 P O BOX 825                         LODI               CA   95241   20250708                                     C20,C36,"
20240208549,,,16925 DEVONSHIRE ST,        GRANADA HILLS     ,126851 1692,,,,176,"20240208549   S   CP   E   GHM CONSTRUCTION                          1126851 16925 DEVONSHIRE STREET #287        GRANADA HILLS      CA   91344   20250708 GARO MURADIAN                 A     A,"
20240208582,,,,                         SUNSET BEACH      ,,,,,177,"20240208582   R   CP   W   SBI CONSTRUCTION GROUP                     418304 P O BOX 306                         SUNSET BEACH       CA   90742   20250708                                     B,"
20240208654,,,2382 AUGUSTA AVE, AUGUSTA AVE                    TRACY             ,124513 2382,,C36;C36,,178,"20240208654   S   SO   E   KK CONSTRUCTION                           1124513 2382 AUGUSTA AVE                    TRACY              CA   95377   20250708 KIRILL KLAMER                 C36   C36,"
20240208701,,,855 N WEST KNOLL DRIVE              WEST, N WEST KNOLL DRIVE              WEST HOLLYWOOD    ,,,C39,,179,"20240208701   R   CP   W   BENJY WEST BUILDERS INC                   1032329 855 N WEST KNOLL DRIVE              WEST HOLLYWOOD     CA   90069   20250708                                     C39,"
20240208708,,,,TH AVE                      ESCONDIDO         ,,,,,180,"20240208708   S   CP   E   BLUESTONE TILE INC                        1052494 502 E 10TH AVE                      ESCONDIDO          CA   92025   20250708 ALFONZO RAMIREZ SANTIAGO      B     B,"
20240208709,,,2 GLADSTONE AVE, GLADSTONE AVE             SYLMAR            ,935477 1243,,C33;C33,,181,"20240208709   S   CP   E   PR BROTHERS CONSTRUCTION                   935477 12430 1/2 GLADSTONE AVE             SYLMAR             CA   91342   20250708 EDGAR POLANCO                 C33   C33,"
20240208715,,,10114 SHOEMAKER AVE, SHOEMAKER AVE                 SANTA FE SPRINGS  ,128674 1011,,C33;C33,,182,"20240208715   S   CP   E   PACIFIC WATERPROOFING & RESTORATION INC   1128674 10114 SHOEMAKER AVE                 SANTA FE SPRINGS   CA   90670   20250708 JONATHAN GUILLERMO GOUTAGNY   C33   C33,"
20240208718,,,47533 BLACK MOUNTAIN ST, BLACK MOUNTAIN STREET         INDIO             ,054926 4753,,C54,,183,"20240208718   R   CP   W   DESERT TILE & DESIGN INC                  1054926 47533 BLACK MOUNTAIN STREET         INDIO              CA   92201   20250708                                     C54,"
20240208720,,,100 SPECTRUM CENTER DR, IRVINE            ,,,C-8;C-8,,184,"20240208720   S   CP   E   CONCEPT CONSTRUCTION GROUP                1069819 100 SPECTRUM CENTER DRIVE,SUITE 900 IRVINE             CA   92618   20250708 MEHDI MOMEN                   C-8   C-8,"
20240208724,,,740 E VALENCIA AVE, E VALENCIA AVE                  BURBANK           ,,,C10,,185,"20240208724   R   CP   W   CORNER ELECTRIC                           1051496 740 E VALENCIA AVE                  BURBANK            CA   91501   20250708                                     C10,"
20240208735,,,9379 HOT SPRINGS ROAD, HOT SPRINGS ROAD               CORONA            ,055828 9379,,C36,,186,"20240208735   R   CP   W   WOOD ROBERT PLUMBING INC                  1055828 9379 HOT SPRINGS ROAD               CORONA             CA   92883   20250708                                     C36,"
20240208738,,,1605 EAST GERARD, EAST GERARD                    MERCED            ,810520 1605,,,,187,"20240208738   R   CP   E   TBS CONTRACTORS                            810520 1605 EAST GERARD                    MERCED             CA   95341   20250708 JACOB RAY TAYLOR              A     A,"
20240208750,,,2333 LINCOLN AVE, LINCOLN AVE                    ALTADENA          ,570541 2333,,C20;C43,,188,"20240208750   R   CP   W   ACTION DUCT CLEANING COMPANY INC           570541 2333 LINCOLN AVE                    ALTADENA           CA   91001   20250708                                     C20,C43,D62,D64,"
20240208751,,,,                          BENICIA           ,,,C10;HAZ;ASB,,189,"20240208751   R   CP   W   NORTH AMERICAN POWER & CONTROLS INC        662686 P O BOX 97                          BENICIA            CA   94510   20250708                                     A,B,C10,HAZ,ASB,"
20240208769,,,5121 VAN NUYS BLVD ST,          SHERMAN OAKS      ,109988 5121,,C39,,190,"20240208769   R   LC   W   INVISTA HOME ROOFING                      1109988 5121 VAN NUYS BLVD STE 303          SHERMAN OAKS       CA   91403   20250708                                     C39,"
20240208770,,,1452 NORTH JOHNSON AVE, NORTH JOHNSON AVENUE           EL CAJON          ,108672 1452,,,,191,"20240208770   R   LC   E   VLS SAN DIEGO LLC                         1108672 1452 NORTH JOHNSON AVENUE           EL CAJON           CA   92020   20250708 NICHOLAS GRAYDON SMITH        A     A,"
20240208773,,,2840 FICUS ST, FICUS STREET                   POMONA            ,100318 2840,,,,192,"20240208773   R   LC   E   HENKELS & MCCOY WEST LLC                  1100318 2840 FICUS STREET                   POMONA             CA   91766   20250708 CHRISTOPHER RYAN MILES        A     A,"
20240208774,,,2840 FICUS ST, FICUS STREET                   POMONA            ,103190 2840,,C10;C10,,193,"20240208774   R   LC   E   INTREN WEST LLC                           1103190 2840 FICUS STREET                   POMONA             CA   91766   20250708 CRAIG BUCHET DAVIS            C10   C10,"
20240208778,,,,                        WINTERS           ,,,C36,,194,"20240208778   S   CP   W   PEARCE HEATING & AIR CONDITIONING INC      864483 P O BOX 1199                        WINTERS            CA   95694   20250708                                     C36,"
20240208779,,,,                        WINTERS           ,,,,,195,"20240208779   S   CP   W   PEARCE HEATING & AIR CONDITIONING INC      864483 P O BOX 1199                        WINTERS            CA   95694   20250708                                     B,"
20240208782,,,10924 LAKELAND RD, LAKELAND RD                   NORWALK           ,016300 1092,,C46;C46,,196,"20240208782   S   CP   E   ARKHAM ELECTRIC INC                       1016300 10924 LAKELAND RD                   NORWALK            CA   90650   20250708 RODRIGO CARRILLO SANGUINO     C46   C46,"
20240208851,,,,                         PENRYN            ,,,,,197,"20240208851   S   CP   W   LANDOLOGY INC                             1006496 P O BOX 569                         PENRYN             CA   95663   20250708                                     A,"
20250100089,,,360 BLACK HAWK WAY, BLACK HAWK WAY                  NIPOMO            ,,,C15;C15,,198,"20250100089   O   SO   E   MORENO FLOORING COMPANY                         0 360 BLACK HAWK WAY                  NIPOMO             CA   93444   20250708 NICHOLAS DANIEL MORENO        C15   C15,"
20250100362,,,1550 MIKE FAHEY ST,,140034 1550,,C10,,199,"20250100362 O   JV   W   KIEWIT-MASS A JOINT VENTURE   1140034 1550 MIKE FAHEY ST   OMAHA   NE   68102   20250708   A,B,C10,"
